                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.468183       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.51673842873177e-03
 9.99429683992583e-01 -8.52798622821347e-03
 9.98063017832965e-01 -8.56152700077027e-03
 9.95573914266674e-01 -8.64590393119159e-03
 9.92086309749559e-01 -8.81257331203293e-03
 9.87686148675057e-01 -9.09848962017199e-03
 9.82330525170640e-01 -9.55069468567066e-03
 9.76011908335692e-01 -1.02147764067654e-02
 9.68787467298381e-01 -1.11214294923064e-02
 9.60674860259240e-01 -1.22893428043634e-02
 9.51675358763677e-01 -1.37180261679649e-02
 9.41827652746244e-01 -1.53719168179574e-02
 9.31175295355131e-01 -1.78819096677209e-02
 9.19730397431178e-01 -2.08806602577573e-02
 9.07524559194720e-01 -2.41995528765584e-02
 8.94610408070308e-01 -2.81547727851045e-02
 8.81009696499435e-01 -3.27955881693188e-02
 8.66747905197194e-01 -3.81325240336178e-02
 8.51890258171205e-01 -4.40880968738191e-02
 8.36469462621421e-01 -5.07365203937936e-02
 8.20513485943698e-01 -5.79456865604432e-02
 8.04073832217581e-01 -6.56486523480668e-02
 7.87191529885653e-01 -7.40105615571893e-02
 7.69897919101553e-01 -8.27859754852332e-02
 7.52252341235159e-01 -9.18383235621177e-02
 7.34291349178558e-01 -1.01249339250857e-01
 7.16044924955764e-01 -1.10852840077850e-01
 6.97571640033109e-01 -1.20460501810462e-01
 6.78906186433687e-01 -1.29969292449008e-01
 6.60080312620540e-01 -1.39472532823834e-01
 6.41147517137212e-01 -1.48651617403038e-01
 6.22137650968852e-01 -1.57538401232622e-01
 6.03087998194415e-01 -1.66061750416860e-01
 5.84045042118975e-01 -1.74177792981134e-01
 5.65030897687003e-01 -1.81887362642747e-01
 5.46088602779599e-01 -1.89144559947870e-01
 5.27248673916899e-01 -1.95801615809923e-01
 5.08535950506088e-01 -2.01914044211550e-01
 4.89992355470388e-01 -2.07576178138027e-01
 4.71632114506831e-01 -2.12519922783820e-01
 4.53492503744348e-01 -2.17059241928263e-01
 4.35593302897673e-01 -2.20878036878467e-01
 4.17956065616942e-01 -2.24121609910637e-01
 4.00609748442576e-01 -2.26832885323431e-01
 3.83560931606009e-01 -2.29056297288098e-01
 3.66843215733716e-01 -2.30691082194009e-01
 3.50457316320503e-01 -2.31767074766601e-01
 3.34434484008630e-01 -2.32520930600233e-01
 3.18774100329315e-01 -2.32633647490846e-01
 3.03499623121295e-01 -2.32369903959362e-01
 2.88611293565648e-01 -2.31696804352432e-01
 2.74124386665666e-01 -2.30732304803152e-01
 2.60041455523719e-01 -2.29197897177360e-01
 2.46374872015918e-01 -2.27417676414374e-01
 2.33123443938833e-01 -2.25207530764004e-01
 2.20293777810423e-01 -2.22828179228420e-01
 2.07883282965331e-01 -2.20080568293947e-01
 1.95902956391646e-01 -2.17052742666184e-01
 1.84341253066628e-01 -2.13832485274495e-01
 1.73213930954161e-01 -2.10258842285173e-01
 1.62499176129638e-01 -2.06618256123935e-01
 1.52214602777259e-01 -2.02651132159186e-01
 1.42331759398971e-01 -1.98555640789356e-01
 1.32872111539190e-01 -1.94285078172644e-01
 1.23806439629760e-01 -1.89832584799071e-01
 1.15147623386077e-01 -1.85187155729795e-01
 1.06887208802748e-01 -1.80509356397069e-01
 9.90071115215634e-02 -1.75584344551008e-01
 9.15234043853440e-02 -1.70618311442333e-01
 8.43970428172224e-02 -1.65476918505604e-01
 7.76464790199521e-02 -1.60221434902857e-01
 7.12479082120208e-02 -1.54923515791167e-01
 6.51878662973747e-02 -1.49437433944938e-01
 5.94874721274203e-02 -1.43952695082539e-01
 5.41002464180900e-02 -1.38443249480416e-01
 4.90378786701877e-02 -1.32884049700018e-01
 4.43003497573340e-02 -1.27394827312354e-01
 3.98423597346805e-02 -1.21661614270923e-01
 3.56899752436130e-02 -1.15960489916758e-01
 3.18292350050659e-02 -1.10413507823966e-01
 2.82200072057900e-02 -1.04565214590261e-01
 2.48925247792698e-02 -9.87403677990190e-02
 2.18286683030035e-02 -9.29216006029895e-02
 1.89846947131332e-02 -8.72458820944896e-02
 1.63921917020335e-02 -8.14984352499086e-02
 1.40446346341990e-02 -7.59060302667453e-02
 1.18798249846349e-02 -7.04139210620256e-02
 9.93094518736226e-03 -6.48550713765879e-02
 8.21940795734749e-03 -5.94535435724092e-02
 6.65838622137879e-03 -5.37441491984171e-02
 5.26774192850643e-03 -4.78213695880565e-02
 4.09515753852961e-03 -4.17441704803831e-02
 3.09878859713642e-03 -3.59841165044830e-02
 2.19660773551101e-03 -2.89612210141284e-02
 1.46264176301869e-03 -2.30763607438772e-02
 9.64484608297922e-04 -1.81052029907996e-02
 5.99373867982851e-04 -1.39746372476100e-02
 2.90086645599082e-04 -8.47059817723623e-03
 7.80707788302466e-05 -6.00635592319512e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  2.06579961668930e-03
 2.89878724192004e-04  4.92451603847416e-03
 5.98775316682048e-04  1.03503584727644e-02
 9.63326351634835e-04  1.42186714485213e-02
 1.45966821282819e-03  1.91976900184057e-02
 2.19097636449990e-03  2.49342649111119e-02
 3.08997841959778e-03  3.25704771930450e-02
 4.08271112470316e-03  3.89465089298787e-02
 5.24853124383664e-03  4.58269611754488e-02
 6.63128223001261e-03  5.21600996833111e-02
 8.18368429859057e-03  5.81657903109141e-02
 9.88361416849065e-03  6.37265742991927e-02
 1.18176401547236e-02  6.93680049726391e-02
 1.39661993216830e-02  7.50081892209423e-02
 1.62951420791042e-02  8.07826774194625e-02
 1.88631937781153e-02  8.66147851697737e-02
 2.16807137532775e-02  9.24712278634981e-02
 2.47159162958630e-02  9.85313926286638e-02
 2.80064400105864e-02  1.04534842349134e-01
 3.15762558914965e-02  1.10478465670716e-01
 3.53948396168776e-02  1.16393808368124e-01
 3.94949825480075e-02  1.22311105332683e-01
 4.38979282781582e-02  1.28316245276933e-01
 4.85758075737765e-02  1.34187568111033e-01
 5.35679916138118e-02  1.39988240745687e-01
 5.88818211488708e-02  1.45826417929244e-01
 6.45001629027313e-02  1.51589160476284e-01
 7.04692046391145e-02  1.57295863420575e-01
 7.67740309924709e-02  1.62876021566653e-01
 8.34162127168367e-02  1.68333156287037e-01
 9.04290195190656e-02  1.73648803120152e-01
 9.77906533229447e-02  1.78791737214340e-01
 1.05536187198748e-01  1.83919750053788e-01
 1.13658760041779e-01  1.88728718053160e-01
 1.22161483318940e-01  1.93519822478084e-01
 1.31067498602735e-01  1.98071804270026e-01
 1.40354649921884e-01  2.02458133676861e-01
 1.50055110786138e-01  2.06608011383259e-01
 1.60148962661562e-01  2.10563108801551e-01
 1.70658187899640e-01  2.14303646809849e-01
 1.81574957422924e-01  2.17778016852985e-01
 1.92907571409635e-01  2.20967672846634e-01
 2.04657634577812e-01  2.23799059712553e-01
 2.16817353069424e-01  2.26339174303895e-01
 2.29396483963478e-01  2.28576667266853e-01
 2.42377800694080e-01  2.30503201024525e-01
 2.55773624268338e-01  2.32073659488879e-01
 2.69566785632899e-01  2.33336823825480e-01
 2.83765797226135e-01  2.34156611662607e-01
 2.98347982887804e-01  2.34718795590904e-01
 3.13318978785268e-01  2.34849541600328e-01
 3.28658461892810e-01  2.34569503083464e-01
 3.44364941645546e-01  2.33842737619062e-01
 3.60419773725681e-01  2.32932407585463e-01
 3.76811233766957e-01  2.31369643520872e-01
 3.93525251020729e-01  2.29572673343236e-01
 4.10538642553571e-01  2.27351333620574e-01
 4.27843232490823e-01  2.24756335463244e-01
 4.45406663468198e-01  2.21697063847224e-01
 4.63222254103030e-01  2.18296217620935e-01
 4.81251545655716e-01  2.14531910628394e-01
 4.99481026671737e-01  2.10340975230124e-01
 5.17879583085697e-01  2.05828911513069e-01
 5.36417631367010e-01  2.00906699107929e-01
 5.55075704909560e-01  1.95668862389839e-01
 5.73808427242608e-01  1.90266475612028e-01
 5.92596731105059e-01  1.84432264167441e-01
 6.11401377553511e-01  1.78483576562788e-01
 6.30186430605241e-01  1.72304408547616e-01
 6.48926781663159e-01  1.65808996088732e-01
 6.67570206424973e-01  1.59247972495136e-01
 6.86088429590952e-01  1.52482452428256e-01
 7.04445389043917e-01  1.45483669782312e-01
 7.22592093722966e-01  1.38489000226399e-01
 7.40501800453524e-01  1.31430299584646e-01
 7.58125457122835e-01  1.24269347844965e-01
 7.75421014376153e-01  1.17141686176015e-01
 7.92362373587600e-01  1.09919210152554e-01
 8.08894546151696e-01  1.02821606425330e-01
 8.24974633014891e-01  9.57918894038293e-02
