                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.185693       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.46448734528215e-05
 9.99429683992583e-01  8.19466591557882e-05
 9.98063017832965e-01  3.10428950463239e-04
 9.95573914266674e-01  7.15662836341498e-04
 9.92086309749559e-01  1.25947588873659e-03
 9.87686148675057e-01  1.90493202655165e-03
 9.82330525170640e-01  2.62796530264839e-03
 9.76011908335692e-01  3.39028287690284e-03
 9.68787467298381e-01  4.13784702554778e-03
 9.60674860259240e-01  4.81418329391787e-03
 9.51675358763677e-01  5.35504293456368e-03
 9.41827652746244e-01  5.68447113776382e-03
 9.31175295355131e-01  5.82020998715556e-03
 9.19730397431178e-01  5.89064429971612e-03
 9.07524559194720e-01  5.88895142150454e-03
 8.94610408070308e-01  5.78551083204414e-03
 8.81009696499435e-01  5.28845331252427e-03
 8.66747905197194e-01  4.40388312200121e-03
 8.51890258171205e-01  3.29610187834143e-03
 8.36469462621421e-01  2.02926721998342e-03
 8.20513485943698e-01  4.44007412969364e-04
 8.04073832217581e-01 -1.39435623548313e-03
 7.87191529885653e-01 -3.43338766588795e-03
 7.69897919101553e-01 -5.74223325326556e-03
 7.52252341235159e-01 -8.25811271748389e-03
 7.34291349178558e-01 -1.10065511103943e-02
 7.16044924955764e-01 -1.41523331424699e-02
 6.97571640033109e-01 -1.71353139081561e-02
 6.78906186433687e-01 -2.00881527790339e-02
 6.60080312620540e-01 -2.32832970999548e-02
 6.41147517137212e-01 -2.66133219237155e-02
 6.22137650968852e-01 -3.00042231381864e-02
 6.03087998194415e-01 -3.34107010171900e-02
 5.84045042118975e-01 -3.68017445331890e-02
 5.65030897687003e-01 -4.01486609780467e-02
 5.46088602779599e-01 -4.33983420453242e-02
 5.27248673916899e-01 -4.65412054066056e-02
 5.08535950506088e-01 -4.95500192377229e-02
 4.89992355470388e-01 -5.23599983343036e-02
 4.71632114506831e-01 -5.49719095021900e-02
 4.53492503744348e-01 -5.73258128772732e-02
 4.35593302897673e-01 -5.94080764281661e-02
 4.17956065616942e-01 -6.12483360888813e-02
 4.00609748442576e-01 -6.27759410037414e-02
 3.83560931606009e-01 -6.40762438094076e-02
 3.66843215733716e-01 -6.51373197528720e-02
 3.50457316320503e-01 -6.58196625701698e-02
 3.34434484008630e-01 -6.62569660745319e-02
 3.18774100329315e-01 -6.65207269601902e-02
 3.03499623121295e-01 -6.65724251161819e-02
 2.88611293565648e-01 -6.63959800994344e-02
 2.74124386665666e-01 -6.60328165122621e-02
 2.60041455523719e-01 -6.55512383099685e-02
 2.46374872015918e-01 -6.49735128076390e-02
 2.33123443938833e-01 -6.41949077900281e-02
 2.20293777810423e-01 -6.32735207285145e-02
 2.07883282965331e-01 -6.22716545213504e-02
 1.95902956391646e-01 -6.11924565515240e-02
 1.84341253066628e-01 -5.99874773401941e-02
 1.73213930954161e-01 -5.86937210337140e-02
 1.62499176129638e-01 -5.73437874147899e-02
 1.52214602777259e-01 -5.59548035810226e-02
 1.42331759398971e-01 -5.45100195832208e-02
 1.32872111539190e-01 -5.30184200806417e-02
 1.23806439629760e-01 -5.14869601215666e-02
 1.15147623386077e-01 -4.99368510330286e-02
 1.06887208802748e-01 -4.83740551778397e-02
 9.90071115215634e-02 -4.67775221253038e-02
 9.15234043853440e-02 -4.51340123905283e-02
 8.43970428172224e-02 -4.34658952203511e-02
 7.76464790199521e-02 -4.18012386237177e-02
 7.12479082120208e-02 -4.01365301951406e-02
 6.51878662973747e-02 -3.84665401368090e-02
 5.94874721274203e-02 -3.68004474790213e-02
 5.41002464180900e-02 -3.51269759619139e-02
 4.90378786701877e-02 -3.34627874776779e-02
 4.43003497573340e-02 -3.18136038244700e-02
 3.98423597346805e-02 -3.01686842378791e-02
 3.56899752436130e-02 -2.85426357681229e-02
 3.18292350050659e-02 -2.69401414034016e-02
 2.82200072057900e-02 -2.53495368617285e-02
 2.48925247792698e-02 -2.37669158041458e-02
 2.18286683030035e-02 -2.21981690578834e-02
 1.89846947131332e-02 -2.06229924000775e-02
 1.63921917020335e-02 -1.90681370489328e-02
 1.40446346341990e-02 -1.74985151786934e-02
 1.18798249846349e-02 -1.59089484858813e-02
 9.93094518736226e-03 -1.43816007648363e-02
 8.21940795734749e-03 -1.28497250369451e-02
 6.65838622137879e-03 -1.14828547447122e-02
 5.26774192850643e-03 -1.02006989040889e-02
 4.09515753852961e-03 -8.89241624332999e-03
 3.09878859713642e-03 -7.51379012186686e-03
 2.19660773551101e-03 -5.89953908561495e-03
 1.46264176301869e-03 -4.15157084414561e-03
 9.64484608297922e-04 -2.83068102205107e-03
 5.99373867982851e-04 -1.80038208347845e-03
 2.90086645599082e-04 -8.87873690235816e-04
 7.80707788302466e-05 -2.41892775740664e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.10872339301262e-04
 2.89878724192004e-04  1.61258384513387e-03
 5.98775316682048e-04  4.42767896631242e-03
 9.63326351634835e-04  8.26316789614251e-03
 1.45966821282819e-03  1.23860929168535e-02
 2.19097636449990e-03  1.46350101068819e-02
 3.08997841959778e-03  1.62259158715205e-02
 4.08271112470316e-03  1.78530957888579e-02
 5.24853124383664e-03  1.96516541067939e-02
 6.63128223001261e-03  2.15829324031823e-02
 8.18368429859057e-03  2.35826376275111e-02
 9.88361416849065e-03  2.55750161831532e-02
 1.18176401547236e-02  2.76653312845301e-02
 1.39661993216830e-02  2.98301164049564e-02
 1.62951420791042e-02  3.20229294131077e-02
 1.88631937781153e-02  3.42786868512944e-02
 2.16807137532775e-02  3.66548682429944e-02
 2.47159162958630e-02  3.91281005715989e-02
 2.80064400105864e-02  4.16631987356156e-02
 3.15762558914965e-02  4.42749428114309e-02
 3.53948396168776e-02  4.69233158035381e-02
 3.94949825480075e-02  4.96279225573750e-02
 4.38979282781582e-02  5.23959170914638e-02
 4.85758075737765e-02  5.51945674343950e-02
 5.35679916138118e-02  5.80210633120099e-02
 5.88818211488708e-02  6.07467659987873e-02
 6.45001629027313e-02  6.34886015413734e-02
 7.04692046391145e-02  6.62766593830150e-02
 7.67740309924709e-02  6.90950830597646e-02
 8.34162127168367e-02  7.19144780135035e-02
 9.04290195190656e-02  7.47139671595055e-02
 9.77906533229447e-02  7.74646073639944e-02
 1.05536187198748e-01  8.02442644675493e-02
 1.13658760041779e-01  8.30425312917516e-02
 1.22161483318940e-01  8.58368102929764e-02
 1.31067498602735e-01  8.86099840974246e-02
 1.40354649921884e-01  9.13261435563428e-02
 1.50055110786138e-01  9.39816278419761e-02
 1.60148962661562e-01  9.66008695061922e-02
 1.70658187899640e-01  9.91612913313903e-02
 1.81574957422924e-01  1.01645186424487e-01
 1.92907571409635e-01  1.04021250651801e-01
 2.04657634577812e-01  1.06274384646908e-01
 2.16817353069424e-01  1.08446514071248e-01
 2.29396483963478e-01  1.10511166103628e-01
 2.42377800694080e-01  1.12398649545490e-01
 2.55773624268338e-01  1.14116054939082e-01
 2.69566785632899e-01  1.15738120935257e-01
 2.83765797226135e-01  1.17181281860808e-01
 2.98347982887804e-01  1.18342374092792e-01
 3.13318978785268e-01  1.19021412368663e-01
 3.28658461892810e-01  1.19472311606252e-01
 3.44364941645546e-01  1.19615949096032e-01
 3.60419773725681e-01  1.19397959913104e-01
 3.76811233766957e-01  1.19032459445282e-01
 3.93525251020729e-01  1.18537993948673e-01
 4.10538642553571e-01  1.17784289568744e-01
 4.27843232490823e-01  1.16538853268263e-01
 4.45406663468198e-01  1.14973183180869e-01
 4.63222254103030e-01  1.13239456296901e-01
 4.81251545655716e-01  1.11128024336588e-01
 4.99481026671737e-01  1.08788855222064e-01
 5.17879583085697e-01  1.06246304153377e-01
 5.36417631367010e-01  1.03413710104778e-01
 5.55075704909560e-01  1.00388904130372e-01
 5.73808427242608e-01  9.71484013836261e-02
 5.92596731105059e-01  9.36984739913345e-02
 6.11401377553511e-01  9.00865589506750e-02
 6.30186430605241e-01  8.62773724583774e-02
 6.48926781663159e-01  8.23513357666673e-02
 6.67570206424973e-01  7.83324157678026e-02
 6.86088429590952e-01  7.42265174452108e-02
 7.04445389043917e-01  7.00572375194722e-02
 7.22592093722966e-01  6.58551251519073e-02
 7.40501800453524e-01  6.16227039273697e-02
 7.58125457122835e-01  5.74271780136788e-02
 7.75421014376153e-01  5.32661906927972e-02
 7.92362373587600e-01  4.91669528962049e-02
 8.08894546151696e-01  4.51724146252360e-02
 8.24974633014891e-01  4.12853242413251e-02
 8.40576952273409e-01  3.75186043186666e-02
 8.55652758808818e-01  3.38913549006771e-02
 8.70162898882712e-01  3.04002091768239e-02
 8.84085033071272e-01  2.70730017457813e-02
 8.97361214262371e-01  2.39221366022506e-02
 9.09954680076662e-01  2.09798185670068e-02
 9.21851471402547e-01  1.82363549113412e-02
 9.33012836658427e-01  1.56788453795044e-02
