                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.372872       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.14257833694254e-04
 9.99429683992583e-01 -9.57558971967683e-04
 9.98063017832965e-01 -1.06068346578096e-03
 9.95573914266674e-01 -1.24621601100916e-03
 9.92086309749559e-01 -1.50131568689273e-03
 9.87686148675057e-01 -1.81533107819394e-03
 9.82330525170640e-01 -2.18623607717381e-03
 9.76011908335692e-01 -2.60873325472421e-03
 9.68787467298381e-01 -3.07309322490272e-03
 9.60674860259240e-01 -3.57268154482874e-03
 9.51675358763677e-01 -4.10251219115307e-03
 9.41827652746244e-01 -4.65648412716139e-03
 9.31175295355131e-01 -5.19387461658391e-03
 9.19730397431178e-01 -6.25744192659627e-03
 9.07524559194720e-01 -6.66675667119768e-03
 8.94610408070308e-01 -7.57735127490949e-03
 8.81009696499435e-01 -9.00980771427480e-03
 8.66747905197194e-01 -1.10390671085591e-02
 8.51890258171205e-01 -1.36853144958094e-02
 8.36469462621421e-01 -1.69991105643250e-02
 8.20513485943698e-01 -2.09574483409277e-02
 8.04073832217581e-01 -2.55273258796923e-02
 7.87191529885653e-01 -3.07048401346827e-02
 7.69897919101553e-01 -3.64557520947378e-02
 7.52252341235159e-01 -4.27753557701853e-02
 7.34291349178558e-01 -4.96557181416012e-02
 7.16044924955764e-01 -5.70186588374660e-02
 6.97571640033109e-01 -6.47521659077427e-02
 6.78906186433687e-01 -7.27864422823251e-02
 6.60080312620540e-01 -8.10048566931764e-02
 6.41147517137212e-01 -8.92978207404075e-02
 6.22137650968852e-01 -9.75714160209616e-02
 6.03087998194415e-01 -1.05737990164001e-01
 5.84045042118975e-01 -1.13704947647235e-01
 5.65030897687003e-01 -1.21427404965265e-01
