                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.295970       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.02113843454906e-03
 9.99429683992583e-01 -8.89304910963939e-03
 9.98063017832965e-01 -8.58969483212635e-03
 9.95573914266674e-01 -8.05015612520138e-03
 9.92086309749559e-01 -7.32212261599198e-03
 9.87686148675057e-01 -6.44963387301086e-03
 9.82330525170640e-01 -5.45607068355324e-03
 9.76011908335692e-01 -4.37880481641974e-03
 9.68787467298381e-01 -3.27056416344965e-03
 9.60674860259240e-01 -2.17946604041109e-03
 9.51675358763677e-01 -1.15390980926842e-03
 9.41827652746244e-01 -2.47733544093444e-04
 9.31175295355131e-01  4.19261138446673e-04
 9.19730397431178e-01  8.35385629758698e-04
 9.07524559194720e-01  9.14028176891294e-04
 8.94610408070308e-01  6.65847723090343e-04
 8.81009696499435e-01 -1.95888013060628e-05
 8.66747905197194e-01 -1.16473334178529e-03
 8.51890258171205e-01 -2.79020882698244e-03
 8.36469462621421e-01 -4.91395366290023e-03
 8.20513485943698e-01 -7.56498831761474e-03
 8.04073832217581e-01 -1.07627759239368e-02
 7.87191529885653e-01 -1.45262350783805e-02
 7.69897919101553e-01 -1.89158453958723e-02
 7.52252341235159e-01 -2.38957955678359e-02
 7.34291349178558e-01 -2.93957711239728e-02
 7.16044924955764e-01 -3.53826804814232e-02
 6.97571640033109e-01 -4.18152704222391e-02
 6.78906186433687e-01 -4.86282362641870e-02
 6.60080312620540e-01 -5.57397425701966e-02
 6.41147517137212e-01 -6.30445588555463e-02
 6.22137650968852e-01 -7.04566760837187e-02
 6.03087998194415e-01 -7.78797086593275e-02
 5.84045042118975e-01 -8.52025190663957e-02
 5.65030897687003e-01 -9.23449789962306e-02
 5.46088602779599e-01 -9.92315487552998e-02
 5.27248673916899e-01 -1.05780084863532e-01
 5.08535950506088e-01 -1.11948402194077e-01
 4.89992355470388e-01 -1.17692117369589e-01
 4.71632114506831e-01 -1.22975215968542e-01
 4.53492503744348e-01 -1.27768439565843e-01
 4.35593302897673e-01 -1.32068406475952e-01
 4.17956065616942e-01 -1.35880532084337e-01
 4.00609748442576e-01 -1.39199278792709e-01
 3.83560931606009e-01 -1.42023207735033e-01
 3.66843215733716e-01 -1.44376879993680e-01
 3.50457316320503e-01 -1.46255533649744e-01
 3.34434484008630e-01 -1.47684617779009e-01
 3.18774100329315e-01 -1.48672222333175e-01
 3.03499623121295e-01 -1.49253232609588e-01
 2.88611293565648e-01 -1.49428652565075e-01
 2.74124386665666e-01 -1.49231341247312e-01
 2.60041455523719e-01 -1.48654714018073e-01
 2.46374872015918e-01 -1.47749307572869e-01
 2.33123443938833e-01 -1.46515706128761e-01
 2.20293777810423e-01 -1.44971839567371e-01
 2.07883282965331e-01 -1.43141432889651e-01
 1.95902956391646e-01 -1.41040257118856e-01
 1.84341253066628e-01 -1.38683117519566e-01
 1.73213930954161e-01 -1.36096255918513e-01
 1.62499176129638e-01 -1.33282123230242e-01
 1.52214602777259e-01 -1.30268726029734e-01
 1.42331759398971e-01 -1.27080479023064e-01
 1.32872111539190e-01 -1.23734660249000e-01
 1.23806439629760e-01 -1.20238873378273e-01
 1.15147623386077e-01 -1.16628405369360e-01
 1.06887208802748e-01 -1.12913186151373e-01
 9.90071115215634e-02 -1.09102402601038e-01
 9.15234043853440e-02 -1.05235564906668e-01
 8.43970428172224e-02 -1.01310106133129e-01
 7.76464790199521e-02 -9.73497428607876e-02
 7.12479082120208e-02 -9.33728887582130e-02
 6.51878662973747e-02 -8.93790052143606e-02
 5.94874721274203e-02 -8.53980233098879e-02
 5.41002464180900e-02 -8.14277462797482e-02
 4.90378786701877e-02 -7.74824608980223e-02
 4.43003497573340e-02 -7.35753978427083e-02
 3.98423597346805e-02 -6.96897899818699e-02
 3.56899752436130e-02 -6.58669466554779e-02
 3.18292350050659e-02 -6.21092699845684e-02
 2.82200072057900e-02 -5.83958284752401e-02
 2.48925247792698e-02 -5.47555558916753e-02
 2.18286683030035e-02 -5.11974116433233e-02
 1.89846947131332e-02 -4.76656975456312e-02
 1.63921917020335e-02 -4.42350966709082e-02
 1.40446346341990e-02 -4.08885607582609e-02
 1.18798249846349e-02 -3.75554039146216e-02
 9.93094518736226e-03 -3.43239485532303e-02
 8.21940795734749e-03 -3.11902312053717e-02
 6.65838622137879e-03 -2.80543990436901e-02
 5.26774192850643e-03 -2.49940364645109e-02
