-2.00019566280170e+00 -1.56098641486080e-01  1.15886607951617e-02 -3.01521133622964e-02
-1.74981310632953e+00 -1.66591630234242e-01  1.17001049915733e-02 -2.45092562637700e-02
-1.50000350765250e+00 -1.70370265320344e-01  1.18091092087902e-02 -1.83381448287995e-02
-1.25019390897546e+00 -1.67340938172653e-01  1.19108978812791e-02 -1.23432394405675e-02
-9.99811352503287e-01 -1.57448918060825e-01  1.20006059459437e-02 -9.60116553010301e-03
-7.50001753826248e-01 -1.42073413991907e-01  1.20727448884838e-02 -9.57742715613679e-03
-5.00020267810669e-01 -1.22754694160504e-01  1.21224890197981e-02 -1.07825546053458e-02
-2.49981486015578e-01 -1.00787465235186e-01  1.21461891460751e-02 -1.21680539059195e-02
 0.00000000000000e+00 -7.66384097177581e-02  1.21461585959934e-02 -1.35344671516711e-02
 2.49981486015578e-01 -5.05456801900535e-02  1.21262040315218e-02 -1.48822042260843e-02
 5.00020267810669e-01 -2.27365773896311e-02  1.20901017187010e-02 -1.62116586154374e-02
 7.50001753826248e-01  6.54867305462645e-03  1.20416343630242e-02 -1.75223127350017e-02
 9.99811352503287e-01  3.70719910943893e-02  1.19845746073035e-02 -1.88136834785325e-02
 1.25019390897546e+00  6.87072356942897e-02  1.19224457587155e-02 -2.00896702500244e-02
 1.50000350765250e+00  1.01092222398125e-01  1.18592024444225e-02 -2.13717372700094e-02
 1.74981310632953e+00  1.34082729169686e-01  1.17983360884887e-02 -2.27375337423498e-02
 2.00019566280170e+00  1.70218278628368e-01  1.17433294904817e-02 -2.40844554329452e-02
 2.25000526147874e+00  2.06751599222487e-01  1.17062066896166e-02 -2.54065523254751e-02
 2.49981486015578e+00  2.43086692767252e-01  1.16824575731412e-02 -2.67071430658589e-02
 2.75019741662795e+00  2.79078487750577e-01  1.16742335806170e-02 -2.79893463092887e-02
 3.00000701530499e+00  3.14380208505537e-01  1.16846015963517e-02 -2.92472929371940e-02
 3.24981661398203e+00  3.49055532981957e-01  1.17144265193645e-02 -3.04831090917414e-02
 3.50019917045420e+00  3.83201238244521e-01  1.17642456601531e-02 -3.16985111502576e-02
 3.75000876913124e+00  4.16678633302239e-01  1.18342637204130e-02 -3.28868995306496e-02
 3.99981836780828e+00  4.49582471595781e-01  1.19250320159624e-02 -3.40500494189234e-02
 4.25020092428045e+00  4.82000758781749e-01  1.20373175262732e-02 -3.51895064103128e-02
 4.50001052295749e+00  5.13798263993544e-01  1.21711144641371e-02 -3.62990249985753e-02
 4.74982012163452e+00  5.45061702888188e-01  1.23271810310897e-02 -3.73802173188177e-02
 5.00020267810669e+00  5.75871785084283e-01  1.25064954886892e-02 -3.84344390214026e-02
 5.25001227678373e+00  6.06097329049801e-01  1.27087921572081e-02 -3.94558455211827e-02
 5.49982187546077e+00  6.35818348788457e-01  1.29350186081751e-02 -4.04458711477803e-02
 5.75249626311347e+00  6.65375252164258e-01  1.31887650072714e-02 -4.14143012984400e-02
 5.99886811501972e+00  6.93713195277909e-01  1.34632149207900e-02 -4.23256876597027e-02
 6.25096954487728e+00  7.22224620106830e-01  1.37796904379381e-02 -4.32236603585628e-02
 6.49734139678354e+00  7.49619590331698e-01  1.41162494636066e-02 -4.40664510703394e-02
 6.74944282664110e+00  7.77177999819567e-01  1.44891367660914e-02 -4.48922934371713e-02
 7.00154425649866e+00  8.04262619182284e-01  1.48914468822226e-02 -4.56802083829364e-02
 7.24791610840491e+00  8.30278647060174e-01  1.53136091069318e-02 -4.64126648771809e-02
 7.50001753826248e+00  8.56440605778363e-01  1.57758325243174e-02 -4.71228255612571e-02
 7.75211896812004e+00  8.82142395050991e-01  1.62692176288817e-02 -4.77923152735498e-02
 7.99849082002629e+00  9.06819234874350e-01  1.67820373206794e-02 -4.84064634013869e-02
 8.25059224988385e+00  9.31622506722176e-01  1.73386841704021e-02 -4.89930168488267e-02
 8.50269367974142e+00  9.55976629898704e-01  1.79281315346160e-02 -4.95364199829082e-02
 8.74906553164767e+00  9.79346438461798e-01  1.85363733355700e-02 -5.00250551314057e-02
 9.00116696150523e+00  1.00282194904496e+00  1.91921958157895e-02 -5.04809469338840e-02
 9.24753881341149e+00  1.02533891222984e+00  1.98662537179967e-02 -5.08827351157371e-02
 9.49964024326905e+00  1.04794643756544e+00  2.05903606259740e-02 -5.12437583787713e-02
 9.75174167312661e+00  1.07011371461673e+00  2.13496851085437e-02 -5.15302806271972e-02
 9.99811352503287e+00  1.09134867282499e+00  2.21261944962689e-02 -5.17121499908339e-02
 1.02502149548904e+01  1.11263561175980e+00  2.29564127182753e-02 -5.17730337627896e-02
 1.05023163847480e+01  1.13347208335093e+00  2.38230839692447e-02 -5.17028314706681e-02
 1.07486882366542e+01  1.15339625501985e+00  2.47056388674184e-02 -5.15716474470658e-02
 1.10007896665118e+01  1.17333113884946e+00  2.56454767855846e-02 -5.14508216472239e-02
 1.12471615184181e+01  1.19236693948340e+00  2.66001991762999e-02 -5.14013538310272e-02
 1.14992629482756e+01  1.21138518770360e+00  2.76145242402471e-02 -5.14188991117015e-02
 1.17513643781332e+01  1.22993392859400e+00  2.86669760934290e-02 -5.14900430949096e-02
 1.19977362300394e+01  1.24760358234333e+00  2.97326144065383e-02 -5.15978477414166e-02
 1.22498376598970e+01  1.26521193658423e+00  3.08612606347907e-02 -5.17344921504964e-02
 1.25019390897546e+01  1.28233847492761e+00  3.20288134657915e-02 -5.18855033813466e-02
 1.27483109416608e+01  1.29860617305144e+00  3.32076375319666e-02 -5.20384107703035e-02
 1.30004123715184e+01  1.31476742347605e+00  3.44527658101653e-02 -5.22034817324840e-02
 1.32525138013759e+01  1.33043397498221e+00  3.57374199823067e-02 -5.23831108891249e-02
 1.34988856532822e+01  1.34526222474579e+00  3.70312328604659e-02 -5.25782926569032e-02
 1.37509870831398e+01  1.35993740101561e+00  3.83945363817529e-02 -5.28013886298038e-02
 1.39973589350460e+01  1.37378804648682e+00  3.97654970980786e-02 -5.30351403776038e-02
