                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.547487       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.69169049787494e-03
 9.99429683992583e-01 -9.84308824686109e-03
 9.98063017832965e-01 -1.02105991806748e-02
 9.95573914266674e-01 -1.08966937759953e-02
 9.92086309749559e-01 -1.18931864670048e-02
 9.87686148675057e-01 -1.32061510571514e-02
 9.82330525170640e-01 -1.48826753373686e-02
 9.76011908335692e-01 -1.69621026976777e-02
 9.68787467298381e-01 -1.94596539852015e-02
 9.60674860259240e-01 -2.23956977657535e-02
 9.51675358763677e-01 -2.57859450617958e-02
 9.41827652746244e-01 -2.96169484570556e-02
 9.31175295355131e-01 -3.42496723917213e-02
 9.19730397431178e-01 -3.92814740101825e-02
 9.07524559194720e-01 -4.54200659582435e-02
 8.94610408070308e-01 -5.21972727636074e-02
 8.81009696499435e-01 -5.96765254274972e-02
 8.66747905197194e-01 -6.78077729023670e-02
 8.51890258171205e-01 -7.64397301554456e-02
 8.36469462621421e-01 -8.56584908287851e-02
 8.20513485943698e-01 -9.52636317492991e-02
 8.04073832217581e-01 -1.05173278797610e-01
 7.87191529885653e-01 -1.15652504939799e-01
 7.69897919101553e-01 -1.26338219700012e-01
 7.52252341235159e-01 -1.37028140022972e-01
 7.34291349178558e-01 -1.47857312735901e-01
 7.16044924955764e-01 -1.58627784758346e-01
 6.97571640033109e-01 -1.69130073900336e-01
 6.78906186433687e-01 -1.79259970036899e-01
 6.60080312620540e-01 -1.89224967191676e-01
 6.41147517137212e-01 -1.98620407854282e-01
 6.22137650968852e-01 -2.07548740693667e-01
 6.03087998194415e-01 -2.15957507518643e-01
 5.84045042118975e-01 -2.23827668444484e-01
 5.65030897687003e-01 -2.31189690276284e-01
 5.46088602779599e-01 -2.38004766769906e-01
 5.27248673916899e-01 -2.44091986568924e-01
 5.08535950506088e-01 -2.49556236890661e-01
 4.89992355470388e-01 -2.54534744289694e-01
 4.71632114506831e-01 -2.58674381500386e-01
 4.53492503744348e-01 -2.62427430792785e-01
 4.35593302897673e-01 -2.65366732384827e-01
 4.17956065616942e-01 -2.67723859549613e-01
 4.00609748442576e-01 -2.69558295654303e-01
 3.83560931606009e-01 -2.70912951082442e-01
 3.66843215733716e-01 -2.71654654729213e-01
 3.50457316320503e-01 -2.71808324483851e-01
 3.34434484008630e-01 -2.71696823406827e-01
 3.18774100329315e-01 -2.70877703471927e-01
 3.03499623121295e-01 -2.69705480436457e-01
 2.88611293565648e-01 -2.68123558892001e-01
 2.74124386665666e-01 -2.66302449681632e-01
 2.60041455523719e-01 -2.63838204409425e-01
 2.46374872015918e-01 -2.61176638192370e-01
 2.33123443938833e-01 -2.58057616875924e-01
 2.20293777810423e-01 -2.54822090566288e-01
 2.07883282965331e-01 -2.51197841892754e-01
 1.95902956391646e-01 -2.47291706442100e-01
 1.84341253066628e-01 -2.43213944547347e-01
 1.73213930954161e-01 -2.38748151050793e-01
 1.62499176129638e-01 -2.34256162817037e-01
 1.52214602777259e-01 -2.29407355895091e-01
 1.42331759398971e-01 -2.24454681066447e-01
 1.32872111539190e-01 -2.19328856690385e-01
 1.23806439629760e-01 -2.14021962087784e-01
 1.15147623386077e-01 -2.08512927612004e-01
 1.06887208802748e-01 -2.03000170699948e-01
 9.90071115215634e-02 -1.97212756218662e-01
 9.15234043853440e-02 -1.91409346078143e-01
 8.43970428172224e-02 -1.85423933726667e-01
 7.76464790199521e-02 -1.79330092186692e-01
 7.12479082120208e-02 -1.73217897261291e-01
 6.51878662973747e-02 -1.66905173693799e-01
 5.94874721274203e-02 -1.60620882485498e-01
 5.41002464180900e-02 -1.54335631594524e-01
 4.90378786701877e-02 -1.48009464739197e-01
 4.43003497573340e-02 -1.41784583177534e-01
 3.98423597346805e-02 -1.35277989216589e-01
 3.56899752436130e-02 -1.28821040386502e-01
 3.18292350050659e-02 -1.22565233363113e-01
 2.82200072057900e-02 -1.15968391773983e-01
 2.48925247792698e-02 -1.09413634128510e-01
 2.18286683030035e-02 -1.02882454806970e-01
 1.89846947131332e-02 -9.65595217031837e-02
 1.63921917020335e-02 -9.01529653722821e-02
 1.40446346341990e-02 -8.39107944196475e-02
 1.18798249846349e-02 -7.78016490160762e-02
 9.93094518736226e-03 -7.15942936845064e-02
 8.21940795734749e-03 -6.55296657352547e-02
 6.65838622137879e-03 -5.91746259475488e-02
 5.26774192850643e-03 -5.26124277169592e-02
 4.09515753852961e-03 -4.59069129155102e-02
 3.09878859713642e-03 -3.97304701095243e-02
 2.19660773551101e-03 -3.22497752459604e-02
 1.46264176301869e-03 -2.59603819780218e-02
 9.64484608297922e-04 -2.04942001104126e-02
 5.99373867982851e-04 -1.59644276846897e-02
 2.90086645599082e-04 -1.01432717694032e-02
 7.80707788302466e-05 -6.91636670010163e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  2.82031189716604e-03
 2.89878724192004e-04  5.60172408997316e-03
 5.98775316682048e-04  1.18885499742962e-02
 9.63326351634835e-04  1.58301058908982e-02
 1.45966821282819e-03  2.14351055508266e-02
 2.19097636449990e-03  2.75841398483287e-02
 3.08997841959778e-03  3.56940400496391e-02
 4.08271112470316e-03  4.22590231092281e-02
 5.24853124383664e-03  4.98466051518512e-02
 6.63128223001261e-03  5.67866096191252e-02
 8.18368429859057e-03  6.34519095529850e-02
 9.88361416849065e-03  6.96572470969479e-02
 1.18176401547236e-02  7.58806408525378e-02
 1.39661993216830e-02  8.20893967793012e-02
 1.62951420791042e-02  8.84638416215636e-02
 1.88631937781153e-02  9.48829654095743e-02
 2.16807137532775e-02  1.01332095736442e-01
 2.47159162958630e-02  1.08064188602429e-01
 2.80064400105864e-02  1.14728371069082e-01
 3.15762558914965e-02  1.21318534269595e-01
 3.53948396168776e-02  1.27894859179053e-01
 3.94949825480075e-02  1.34486524804553e-01
 4.38979282781582e-02  1.41196492081835e-01
 4.85758075737765e-02  1.47765996754794e-01
 5.35679916138118e-02  1.54268920272360e-01
 5.88818211488708e-02  1.60843335253054e-01
 6.45001629027313e-02  1.67358564042500e-01
 7.04692046391145e-02  1.73838910893439e-01
 7.67740309924709e-02  1.80199625466044e-01
 8.34162127168367e-02  1.86446779253004e-01
 9.04290195190656e-02  1.92551377277607e-01
 9.77906533229447e-02  1.98492837488815e-01
 1.05536187198748e-01  2.04470037221296e-01
 1.13658760041779e-01  2.10092514505377e-01
 1.22161483318940e-01  2.15750496436805e-01
 1.31067498602735e-01  2.21162340497505e-01
 1.40354649921884e-01  2.26429348317933e-01
 1.50055110786138e-01  2.31467258010750e-01
 1.60148962661562e-01  2.36336044371718e-01
 1.70658187899640e-01  2.41013324779752e-01
 1.81574957422924e-01  2.45433029839638e-01
 1.92907571409635e-01  2.49576317093739e-01
 2.04657634577812e-01  2.53351053076671e-01
 2.16817353069424e-01  2.56845780634809e-01
