                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.390720       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.80982094429018e-03
 9.99429683992583e-01 -1.84936514355405e-03
 9.98063017832965e-01 -1.94446441819882e-03
 9.95573914266674e-01 -2.11887314967048e-03
 9.92086309749559e-01 -2.36578466887618e-03
 9.87686148675057e-01 -2.68134689249660e-03
 9.82330525170640e-01 -3.07116823940216e-03
 9.76011908335692e-01 -3.53858067753885e-03
 9.68787467298381e-01 -4.08200556485605e-03
 9.60674860259240e-01 -4.70232154916449e-03
 9.51675358763677e-01 -5.40102821613357e-03
 9.41827652746244e-01 -6.17579225396016e-03
 9.31175295355131e-01 -7.04822832485506e-03
 9.19730397431178e-01 -8.47273538476165e-03
 9.07524559194720e-01 -9.23710590865565e-03
 8.94610408070308e-01 -1.05362158133104e-02
 8.81009696499435e-01 -1.23847940449372e-02
 8.66747905197194e-01 -1.48589289888213e-02
 8.51890258171205e-01 -1.79689961684856e-02
 8.36469462621421e-01 -2.17726991806817e-02
 8.20513485943698e-01 -2.62288567608799e-02
 8.04073832217581e-01 -3.12940152330634e-02
 7.87191529885653e-01 -3.69803014140850e-02
 7.69897919101553e-01 -4.32185227021910e-02
 7.52252341235159e-01 -4.99929098834843e-02
 7.34291349178558e-01 -5.73128310863450e-02
 7.16044924955764e-01 -6.50838978346987e-02
 6.97571640033109e-01 -7.31764404050062e-02
 6.78906186433687e-01 -8.15158389219593e-02
 6.60080312620540e-01 -9.00055797792575e-02
 6.41147517137212e-01 -9.85109984949824e-02
 6.22137650968852e-01 -1.06951694321220e-01
 6.03087998194415e-01 -1.15242678760475e-01
 5.84045042118975e-01 -1.23299251896445e-01
 5.65030897687003e-01 -1.31085466873336e-01
 5.46088602779599e-01 -1.38545692724133e-01
 5.27248673916899e-01 -1.45605067917736e-01
 5.08535950506088e-01 -1.52253645671824e-01
 4.89992355470388e-01 -1.58479014356155e-01
 4.71632114506831e-01 -1.64215441718162e-01
 4.53492503744348e-01 -1.69489941833110e-01
 4.35593302897673e-01 -1.74216626798782e-01
 4.17956065616942e-01 -1.78372453569228e-01
 4.00609748442576e-01 -1.81971003273675e-01
 3.83560931606009e-01 -1.85047676656970e-01
 3.66843215733716e-01 -1.87592260909232e-01
 3.50457316320503e-01 -1.89632652291987e-01
 3.34434484008630e-01 -1.91220182453959e-01
 3.18774100329315e-01 -1.92312820764715e-01
 3.03499623121295e-01 -1.92975558072517e-01
 2.88611293565648e-01 -1.93224547000415e-01
 2.74124386665666e-01 -1.93064731107014e-01
 2.60041455523719e-01 -1.92504698922920e-01
 2.46374872015918e-01 -1.91587634383926e-01
 2.33123443938833e-01 -1.90307943655855e-01
 2.20293777810423e-01 -1.88735538351258e-01
 2.07883282965331e-01 -1.86845938094180e-01
 1.95902956391646e-01 -1.84683248823453e-01
