                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.314642       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.96036876543035e-03
 9.99429683992583e-01 -7.86100583797790e-03
 9.98063017832965e-01 -7.62576215859543e-03
 9.95573914266674e-01 -7.20766175946675e-03
 9.92086309749559e-01 -6.64420311479756e-03
 9.87686148675057e-01 -5.97028209002687e-03
 9.82330525170640e-01 -5.20517180197729e-03
 9.76011908335692e-01 -4.37947597191565e-03
 9.68787467298381e-01 -3.53617067791475e-03
 9.60674860259240e-01 -2.71535014361588e-03
 9.51675358763677e-01 -1.95819577275900e-03
 9.41827652746244e-01 -1.31088823228213e-03
 9.31175295355131e-01 -8.56180349634909e-04
 9.19730397431178e-01 -6.96556655666674e-04
 9.07524559194720e-01 -7.12065450689384e-04
 8.94610408070308e-01 -1.08728632963655e-03
 8.81009696499435e-01 -1.92993901384186e-03
 8.66747905197194e-01 -3.26512742833197e-03
 8.51890258171205e-01 -5.11846448001357e-03
 8.36469462621421e-01 -7.50957116595686e-03
 8.20513485943698e-01 -1.04596238637622e-02
 8.04073832217581e-01 -1.39788866314761e-02
 7.87191529885653e-01 -1.80748921058386e-02
 7.69897919101553e-01 -2.27963552086179e-02
 7.52252341235159e-01 -2.81103009591064e-02
 7.34291349178558e-01 -3.39510769376529e-02
 7.16044924955764e-01 -4.02820929893495e-02
 6.97571640033109e-01 -4.70505286707814e-02
 6.78906186433687e-01 -5.41876999125718e-02
 6.60080312620540e-01 -6.16017188343994e-02
 6.41147517137212e-01 -6.91866363384234e-02
 6.22137650968852e-01 -7.68540748544281e-02
 6.03087998194415e-01 -8.45092596688820e-02
 5.84045042118975e-01 -9.20410870315359e-02
 5.65030897687003e-01 -9.93767347206324e-02
 5.46088602779599e-01 -1.06444418064424e-01
 5.27248673916899e-01 -1.13165175415892e-01
 5.08535950506088e-01 -1.19502694593046e-01
 4.89992355470388e-01 -1.25413080429114e-01
 4.71632114506831e-01 -1.30866264151458e-01
 4.53492503744348e-01 -1.35831209910271e-01
 4.35593302897673e-01 -1.40301077152972e-01
 4.17956065616942e-01 -1.44267117214982e-01
 4.00609748442576e-01 -1.47726844438700e-01
 3.83560931606009e-01 -1.50681565240274e-01
 3.66843215733716e-01 -1.53157175495037e-01
 3.50457316320503e-01 -1.55152628718259e-01
