                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.274482       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.31902145341218e-03
 9.99429683992583e-01 -7.19811891073984e-03
 9.98063017832965e-01 -6.91152911007273e-03
 9.95573914266674e-01 -6.40084264416445e-03
 9.92086309749559e-01 -5.70950410623627e-03
 9.87686148675057e-01 -4.87690893223452e-03
 9.82330525170640e-01 -3.92189799710318e-03
 9.76011908335692e-01 -2.87536724957630e-03
 9.68787467298381e-01 -1.78172922777558e-03
 9.60674860259240e-01 -6.79488782253932e-04
 9.51675358763677e-01  3.94491848171918e-04
 9.41827652746244e-01  1.39976060361198e-03
 9.31175295355131e-01  2.20496892850418e-03
 9.19730397431178e-01  2.80743637439576e-03
 9.07524559194720e-01  3.08206123144246e-03
 8.94610408070308e-01  3.04159792824106e-03
 8.81009696499435e-01  2.61557633724007e-03
 8.66747905197194e-01  1.75808085921968e-03
 8.51890258171205e-01  4.71082682482304e-04
 8.36469462621421e-01 -1.27215735536568e-03
 8.20513485943698e-01 -3.51018797924723e-03
 8.04073832217581e-01 -6.26748299965672e-03
 7.87191529885653e-01 -9.59284794926235e-03
 7.69897919101553e-01 -1.35422232957621e-02
 7.52252341235159e-01 -1.80941974404979e-02
 7.34291349178558e-01 -2.31896959480794e-02
 7.16044924955764e-01 -2.87748468454690e-02
 6.97571640033109e-01 -3.48090322215037e-02
 6.78906186433687e-01 -4.12360089514038e-02
 6.60080312620540e-01 -4.79776066039887e-02
 6.41147517137212e-01 -5.49352015815579e-02
 6.22137650968852e-01 -6.20167122229835e-02
 6.03087998194415e-01 -6.91225479890488e-02
 5.84045042118975e-01 -7.61499145749011e-02
 5.65030897687003e-01 -8.30155656997771e-02
 5.46088602779599e-01 -8.96383497284369e-02
