                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.438968       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.06004776301836e-03
 9.99429683992583e-01 -6.07382726883885e-03
 9.98063017832965e-01 -6.11134332822596e-03
 9.95573914266674e-01 -6.19557620566840e-03
 9.92086309749559e-01 -6.34672155849339e-03
 9.87686148675057e-01 -6.58922267290533e-03
 9.82330525170640e-01 -6.95594713794482e-03
 9.76011908335692e-01 -7.47864108432850e-03
 9.68787467298381e-01 -8.17851223739128e-03
 9.60674860259240e-01 -9.06943093643949e-03
 9.51675358763677e-01 -1.01529167802418e-02
 9.41827652746244e-01 -1.14067602737933e-02
 9.31175295355131e-01 -1.32520290384698e-02
 9.19730397431178e-01 -1.56293627917075e-02
 9.07524559194720e-01 -1.78633682215064e-02
 8.94610408070308e-01 -2.07057426333430e-02
 8.81009696499435e-01 -2.41878525858657e-02
 8.66747905197194e-01 -2.83520680285116e-02
 8.51890258171205e-01 -3.31580355852654e-02
 8.36469462621421e-01 -3.86754360559319e-02
 8.20513485943698e-01 -4.48064824253174e-02
 8.04073832217581e-01 -5.14903229014212e-02
 7.87191529885653e-01 -5.88289597954961e-02
 7.69897919101553e-01 -6.66425360394014e-02
 7.52252341235159e-01 -7.48440583405459e-02
 7.34291349178558e-01 -8.34892935718948e-02
 7.16044924955764e-01 -9.24367845387658e-02
 6.97571640033109e-01 -1.01516090055628e-01
 6.78906186433687e-01 -1.10633870746619e-01
 6.60080312620540e-01 -1.19806057993351e-01
 6.41147517137212e-01 -1.28784917077073e-01
 6.22137650968852e-01 -1.37557072990999e-01
 6.03087998194415e-01 -1.46045614925220e-01
 5.84045042118975e-01 -1.54191595749977e-01
 5.65030897687003e-01 -1.61982649497474e-01
 5.46088602779599e-01 -1.69369779746563e-01
 5.27248673916899e-01 -1.76233897639047e-01
 5.08535950506088e-01 -1.82604912316527e-01
 4.89992355470388e-01 -1.88537480403137e-01
 4.71632114506831e-01 -1.93839977633952e-01
 4.53492503744348e-01 -1.98716910764629e-01
 4.35593302897673e-01 -2.02937982817758e-01
 4.17956065616942e-01 -2.06581476958299e-01
 4.00609748442576e-01 -2.09679703003633e-01
 3.83560931606009e-01 -2.12275769364589e-01
 3.66843215733716e-01 -2.14301621437909e-01
 3.50457316320503e-01 -2.15788109198490e-01
 3.34434484008630e-01 -2.16901818905270e-01
 3.18774100329315e-01 -2.17427612757390e-01
 3.03499623121295e-01 -2.17555018905942e-01
 2.88611293565648e-01 -2.17270658531693e-01
 2.74124386665666e-01 -2.16648408017086e-01
 2.60041455523719e-01 -2.15519066862977e-01
 2.46374872015918e-01 -2.14100265671781e-01
 2.33123443938833e-01 -2.12274974122240e-01
 2.20293777810423e-01 -2.10234183028376e-01
 2.07883282965331e-01 -2.07842549944771e-01
 1.95902956391646e-01 -2.05172602399487e-01
 1.84341253066628e-01 -2.02290865805245e-01
 1.73213930954161e-01 -1.99087965406837e-01
 1.62499176129638e-01 -1.95780203084187e-01
 1.52214602777259e-01 -1.92175657572918e-01
 1.42331759398971e-01 -1.88420182651181e-01
 1.32872111539190e-01 -1.84489286856195e-01
 1.23806439629760e-01 -1.80376857525008e-01
 1.15147623386077e-01 -1.76081479875100e-01
 1.06887208802748e-01 -1.71727274620076e-01
 9.90071115215634e-02 -1.67154163246857e-01
 9.15234043853440e-02 -1.62518031357928e-01
 8.43970428172224e-02 -1.57716014294632e-01
 7.76464790199521e-02 -1.52798361740279e-01
 7.12479082120208e-02 -1.47818451183361e-01
 6.51878662973747e-02 -1.42668150886806e-01
 5.94874721274203e-02 -1.37496753900416e-01
 5.41002464180900e-02 -1.32281829468161e-01
 4.90378786701877e-02 -1.27013183740573e-01
 4.43003497573340e-02 -1.21786400155079e-01
 3.98423597346805e-02 -1.16362290133811e-01
 3.56899752436130e-02 -1.10956825736126e-01
 3.18292350050659e-02 -1.05660556968984e-01
 2.82200072057900e-02 -1.00117640495962e-01
 2.48925247792698e-02 -9.45861274164207e-02
 2.18286683030035e-02 -8.90508942014344e-02
 1.89846947131332e-02 -8.36007687614730e-02
 1.63921917020335e-02 -7.80994480153560e-02
 1.40446346341990e-02 -7.27427300705170e-02
 1.18798249846349e-02 -6.74584827304997e-02
 9.93094518736226e-03 -6.21472471258787e-02
 8.21940795734749e-03 -5.70045627302464e-02
 6.65838622137879e-03 -5.15699389597956e-02
 5.26774192850643e-03 -4.59402577814515e-02
 4.09515753852961e-03 -4.01624835159234e-02
 3.09878859713642e-03 -3.45074766427162e-02
 2.19660773551101e-03 -2.77005757390868e-02
 1.46264176301869e-03 -2.19313085296985e-02
 9.64484608297922e-04 -1.71095499792160e-02
 5.99373867982851e-04 -1.29924952992758e-02
 2.90086645599082e-04 -7.48867269024975e-03
 7.80707788302466e-05 -4.55449461324248e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  1.76976481237299e-03
 2.89878724192004e-04  4.75577637931997e-03
 5.98775316682048e-04  9.79791767798994e-03
 9.63326351634835e-04  1.37465312567047e-02
 1.45966821282819e-03  1.85237221952083e-02
 2.19097636449990e-03  2.41621586819676e-02
 3.08997841959778e-03  3.16399775162989e-02
 4.08271112470316e-03  3.80133641759450e-02
 5.24853124383664e-03  4.45823180311978e-02
 6.63128223001261e-03  5.06612066367564e-02
 8.18368429859057e-03  5.63841502861289e-02
 9.88361416849065e-03  6.16919863364897e-02
 1.18176401547236e-02  6.71268627917716e-02
 1.39661993216830e-02  7.25750335617464e-02
 1.62951420791042e-02  7.81354759121018e-02
