DU91-W2-250 airfoil from 3.35 MW TUM Reference Onshore Turbine datasheet, version 4.0
File prepared by Evan Gaertner
line
  1        Number of airfoil tables in this file
  3.00     Reynolds numbers in millions
  0.0      Control setting
  9.5000   Stall angle (deg)
 -3.1679   Zero Cn angle of attack
  7.1678   Cn slope for zero lift (dimensionless)
  1.3217   Cn extrapolated to value at positive stall angle of attack
 -0.7590   Cn at stall value for negative angle of attack
 -1.0000   Angle of attack for minimum CD (deg)
  0.0075   Minimum CD value
 1.0000e+00   5.3287e-01   7.6600e-03  -1.2869e-01
 1.5000e+00   5.9549e-01   7.6600e-03  -1.3005e-01
 2.0000e+00   6.5800e-01   7.7938e-03  -1.3130e-01
 2.5000e+00   7.2050e-01   7.9333e-03  -1.3255e-01
 3.0000e+00   7.8182e-01   8.0568e-03  -1.3364e-01
 3.5000e+00   8.4299e-01   8.1782e-03  -1.3471e-01
 4.0000e+00   9.0376e-01   8.3115e-03  -1.3562e-01
 4.5000e+00   9.6410e-01   8.4833e-03  -1.3633e-01
 5.0000e+00   1.0245e+00   8.6551e-03  -1.3703e-01
 5.5000e+00   1.0828e+00   8.9047e-03  -1.3728e-01
 6.0000e+00   1.1412e+00   9.1542e-03  -1.3753e-01
 6.5000e+00   1.1948e+00   9.4820e-03  -1.3706e-01
 7.0000e+00   1.2484e+00   9.8098e-03  -1.3658e-01
 7.5000e+00   1.2890e+00   1.0551e-02  -1.3420e-01
 8.0000e+00   1.3296e+00   1.1292e-02  -1.3182e-01
 8.5000e+00   1.3475e+00   1.2992e-02  -1.2728e-01
 9.0000e+00   1.3654e+00   1.4693e-02  -1.2275e-01
 9.5000e+00   1.3358e+00   2.5407e-02  -1.2274e-01
 1.0000e+01   1.3062e+00   3.6120e-02  -1.2274e-01
 1.0500e+01   1.2313e+00   4.5520e-02  -1.2195e-01
 1.1000e+01   1.1564e+00   5.4921e-02  -1.2115e-01
 1.1500e+01   1.1325e+00   5.8957e-02  -1.1672e-01
 1.2000e+01   1.1087e+00   6.2993e-02  -1.1230e-01
 1.2500e+01   1.1027e+00   6.9851e-02  -1.0895e-01
 1.3000e+01   1.0967e+00   7.6708e-02  -1.0560e-01
 1.3500e+01   1.1044e+00   8.4991e-02  -1.0696e-01
 1.4000e+01   1.1122e+00   9.3274e-02  -1.0831e-01
 1.5000e+01   1.1257e+00   1.1100e-01  -1.1228e-01
 1.6000e+01   1.1288e+00   1.2528e-01  -1.1324e-01
 1.7000e+01   1.1216e+00   1.3729e-01  -1.1199e-01
 1.8000e+01   1.1274e+00   1.5514e-01  -1.1490e-01
 1.9000e+01   1.1339e+00   1.7631e-01  -1.2142e-01
 2.0000e+01   1.1391e+00   1.9553e-01  -1.2614e-01
 2.2000e+01   1.1472e+00   2.4454e-01  -1.4212e-01
 2.4000e+01   1.1187e+00   2.8218e-01  -1.6487e-01
 2.6000e+01   1.0923e+00   3.2035e-01  -1.8419e-01
 2.8000e+01   1.0707e+00   3.6065e-01  -2.0091e-01
 3.0000e+01   1.0523e+00   4.0288e-01  -2.1581e-01
 3.2000e+01   1.0358e+00   4.4683e-01  -2.2940e-01
 3.4000e+01   1.0203e+00   4.9229e-01  -2.4203e-01
 3.6000e+01   1.0050e+00   5.3903e-01  -2.5395e-01
 3.8000e+01   9.8944e-01   5.8681e-01  -2.6534e-01
 4.0000e+01   9.7300e-01   6.3541e-01  -2.7631e-01
 4.5000e+01   9.2598e-01   7.5887e-01  -3.0241e-01
 5.0000e+01   8.6763e-01   8.8209e-01  -3.2715e-01
 5.5000e+01   7.8912e-01   9.9738e-01  -3.5028e-01
 6.0000e+01   7.1062e-01   1.1127e+00  -3.7340e-01
 6.5000e+01   6.0637e-01   1.2057e+00  -3.9415e-01
 7.0000e+01   5.0212e-01   1.2987e+00  -4.1489e-01
 7.5000e+01   3.7962e-01   1.3580e+00  -4.3241e-01
 8.0000e+01   2.5712e-01   1.4172e+00  -4.4992e-01
 8.5000e+01   1.2856e-01   1.4351e+00  -4.6307e-01
 9.0000e+01   0.0000e+00   1.4531e+00  -4.7621e-01
 9.5000e+01  -8.9994e-02   1.4351e+00  -4.8439e-01
 1.0000e+02  -1.7999e-01   1.4172e+00  -4.9256e-01
 1.0500e+02  -2.6573e-01   1.3580e+00  -4.9253e-01
 1.1000e+02  -3.5148e-01   1.2987e+00  -4.9249e-01
 1.1500e+02  -4.2446e-01   1.2057e+00  -4.8610e-01
 1.2000e+02  -4.9743e-01   1.1127e+00  -4.7970e-01
 1.2500e+02  -5.5239e-01   9.9738e-01  -4.7028e-01
 1.3000e+02  -6.0734e-01   8.8209e-01  -4.6086e-01
 1.3500e+02  -6.4422e-01   7.5875e-01  -4.5360e-01
