1.000000 0.000002
0.976685 0.003147
0.953183 0.005228
0.929640 0.005977
0.906167 0.005790
0.882802 0.005098
0.859612 0.003334
0.836585 0.001312
0.813765 -0.001140
0.791159 -0.003822
0.768790 -0.006733
0.746671 -0.009803
0.724815 -0.012977
0.703240 -0.016233
0.681952 -0.019507
0.660967 -0.022789
0.640289 -0.026008
0.619935 -0.029171
0.599910 -0.032242
0.580226 -0.035201
0.560892 -0.038051
0.541913 -0.040745
0.523301 -0.043303
0.505058 -0.045695
0.487191 -0.047896
0.469708 -0.049947
0.452610 -0.051788
0.435902 -0.053427
0.419591 -0.054911
0.403673 -0.056151
0.388157 -0.057239
0.373045 -0.058190
0.358331 -0.058859
0.344015 -0.059292
0.330103 -0.059601
0.316592 -0.059814
0.303479 -0.059898
0.290760 -0.059812
0.278432 -0.059614
0.266489 -0.059344
0.254925 -0.059034
0.243736 -0.058661
0.232917 -0.058142
0.222461 -0.057537
0.212359 -0.056895
0.202603 -0.056225
0.193188 -0.055507
0.184108 -0.054712
0.175353 -0.053870
0.166915 -0.053001
0.158784 -0.052120
0.150952 -0.051226
0.143413 -0.050301
0.136160 -0.049349
0.129184 -0.048379
0.122476 -0.047396
0.116028 -0.046407
0.109829 -0.045421
0.103877 -0.044424
0.098164 -0.043404
0.092686 -0.042349
0.087432 -0.041281
0.082393 -0.040212
0.077562 -0.039146
0.072931 -0.038082
0.068495 -0.037015
0.064249 -0.035943
0.060186 -0.034866
0.056300 -0.033784
0.052584 -0.032702
0.049031 -0.031624
0.045636 -0.030549
0.042395 -0.029475
0.039301 -0.028403
0.036350 -0.027333
0.033537 -0.026266
0.030856 -0.025204
0.028304 -0.024143
0.025882 -0.023071
0.023586 -0.021991
0.021413 -0.020902
0.019357 -0.019809
0.017413 -0.018716
0.015596 -0.017596
0.013905 -0.016445
0.012325 -0.015287
0.010826 -0.014159
0.009442 -0.013020
0.008180 -0.011852
0.006957 -0.010753
0.005773 -0.009713
0.004687 -0.008669
0.003741 -0.007582
0.002937 -0.006461
0.002255 -0.005329
0.001674 -0.004207
0.001171 -0.003108
0.000733 -0.002037
0.000346 -0.001001
0.000000 0.000000
0.000195 0.001039
0.000325 0.002138
0.000437 0.003289
0.000539 0.004493
0.000643 0.005752
0.000743 0.007068
0.000845 0.008443
0.000963 0.009878
0.001086 0.011387
0.001226 0.012963
0.001442 0.014577
0.001975 0.016209
0.002887 0.017744
0.003931 0.019300
0.005004 0.020934
0.006171 0.022610
0.007470 0.024300
0.008907 0.025998
0.010473 0.027715
0.012160 0.029459
0.013976 0.031223
0.015926 0.033005
0.018013 0.034807
0.020234 0.036636
0.022591 0.038495
0.025086 0.040386
0.027728 0.042306
0.030522 0.044254
0.033474 0.046228
0.036589 0.048230
0.039871 0.050261
0.043323 0.052326
0.046954 0.054422
0.050776 0.056536
0.054798 0.058664
0.059024 0.060808
0.063459 0.062970
0.068107 0.065158
0.072973 0.067372
0.078069 0.069607
0.083405 0.071850
0.088996 0.074085
0.094852 0.076299
0.100969 0.078522
0.107349 0.080770
0.114001 0.083038
0.120937 0.085315
0.128168 0.087589
0.135706 0.089845
0.143562 0.092072
0.151741 0.094272
0.160247 0.096462
0.169091 0.098628
0.178283 0.100753
0.187836 0.102812
0.197756 0.104802
0.208046 0.106736
0.218712 0.108626
0.229765 0.110435
0.241217 0.112122
0.253071 0.113686
0.265325 0.115192
0.277988 0.116590
0.291074 0.117776
0.304580 0.118814
0.318501 0.119792
0.332847 0.120571
0.347628 0.120887
0.362833 0.120874
0.378459 0.120783
0.394507 0.120638
0.410974 0.120253
0.427840 0.119276
0.445108 0.118006
0.462783 0.116565
0.480836 0.114712
0.499273 0.112588
0.518085 0.110193
0.537251 0.107449
0.556774 0.104445
0.576633 0.101125
0.596817 0.097501
0.617317 0.093600
0.638109 0.089384
0.659194 0.084926
0.680553 0.080219
0.702173 0.075280
0.724033 0.070106
0.746122 0.064725
0.768432 0.059186
0.790941 0.053491
0.813648 0.047712
0.836528 0.041844
0.859570 0.035930
0.882750 0.029968
0.906064 0.024037
0.929504 0.018205
0.952998 0.012234
0.976506 0.006171
1.000000 0.000002
