<reference>Interpolated airfoil created on 26-Sep-2014 for blade project SNL100-03</reference>
<coords>
1.000000	0.000000
1.000000	-0.047675
0.960740	-0.136981
0.921541	-0.171908
0.882463	-0.201755
0.843566	-0.229922
0.804910	-0.256459
0.766555	-0.280803
0.728560	-0.302673
0.690983	-0.322083
0.653883	-0.339069
0.617317	-0.353595
0.581340	-0.365542
0.546010	-0.374794
0.511379	-0.381126
0.477501	-0.384764
0.444430	-0.386169
0.412215	-0.385338
0.380906	-0.382616
0.350552	-0.378226
0.321199	-0.372146
0.292893	-0.364482
0.265678	-0.355355
0.239594	-0.344849
0.214683	-0.333052
0.190983	-0.320078
0.168530	-0.306019
0.147360	-0.290942
0.127504	-0.274911
0.108993	-0.257953
0.091857	-0.240125
0.076120	-0.221491
0.061809	-0.202111
0.048944	-0.182093
0.037545	-0.161455
0.027630	-0.140262
0.019215	-0.118702
0.012312	-0.096513
0.006932	-0.073535
0.003083	-0.049852
0.000771	-0.023099
0.000000	0.000000
0.000771	0.022427
0.003083	0.045671
0.006932	0.066942
0.012312	0.089239
0.019215	0.111645
0.027630	0.133876
0.037545	0.156047
0.048944	0.177887
0.061809	0.199247
0.076120	0.220040
0.091857	0.240101
0.108993	0.259314
0.127504	0.277566
0.147360	0.294744
0.168530	0.310764
0.190983	0.325525
0.214683	0.338954
0.239594	0.350947
0.265678	0.361359
0.292893	0.370080
0.321199	0.377051
0.350552	0.382205
0.380906	0.385586
0.412215	0.387199
0.444430	0.387032
0.477501	0.384876
0.511379	0.380991
0.546010	0.375211
0.581340	0.367419
0.617317	0.357705
0.653883	0.345988
0.690983	0.332194
0.728560	0.316209
0.766555	0.297819
0.804910	0.276689
0.843566	0.252264
0.882463	0.223518
0.921541	0.189275
0.960740	0.145072
1.000000	0.039874
</coords>
