<reference>Interpolated airfoil created on 23-May-2012 for blade project WindPact15MWv1.3</reference>
<coords>
1.000000	0.000000
0.960741	0.007542
0.921542	0.012162
0.882465	0.013908
0.843569	0.013628
0.804913	0.011455
0.766559	0.007602
0.728565	0.002605
0.690989	-0.003447
0.653889	-0.010476
0.617324	-0.018254
0.581348	-0.026659
0.546018	-0.035613
0.511387	-0.044858
0.477511	-0.054243
0.444439	-0.063636
0.412225	-0.072555
0.380916	-0.080594
0.350562	-0.087406
0.321210	-0.092333
0.292904	-0.094278
0.265688	-0.094094
0.239605	-0.091865
0.214694	-0.087188
0.190994	-0.081480
0.168541	-0.075812
0.147370	-0.070253
0.127514	-0.065093
0.109003	-0.060031
0.091866	-0.055012
0.076129	-0.049904
0.061817	-0.044720
0.048951	-0.039451
0.037552	-0.034134
0.027636	-0.028788
0.019220	-0.023449
0.012316	-0.018176
0.006935	-0.013109
0.003085	-0.008274
0.000772	-0.004048
0.000000	0.000000
0.000772	0.005114
0.003085	0.011259
0.006935	0.018090
0.012316	0.025385
0.019220	0.032839
0.027636	0.040437
0.037552	0.048111
0.048951	0.055742
0.061817	0.063323
0.076129	0.070766
0.091866	0.078036
0.109003	0.085087
0.127514	0.091895
0.147370	0.098420
0.168541	0.104617
0.190994	0.110468
0.214694	0.115781
0.239605	0.120490
0.265688	0.124287
0.292904	0.126826
0.321210	0.128313
0.350562	0.128033
0.380916	0.127226
0.412225	0.125014
0.444439	0.122095
0.477511	0.118424
0.511387	0.114072
0.546018	0.109146
0.581348	0.103664
0.617324	0.097660
0.653889	0.091185
0.690989	0.084246
0.728565	0.076860
0.766559	0.069021
0.804913	0.060669
0.843569	0.051719
0.882465	0.041912
0.921542	0.030341
0.960741	0.015568
</coords>
