                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.266688       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.36781663733958e-03
 9.99429683992583e-01 -6.25389444568950e-03
 9.98063017832965e-01 -5.98373880066658e-03
 9.95573914266674e-01 -5.50191936081610e-03
 9.92086309749559e-01 -4.84870921410780e-03
 9.87686148675057e-01 -4.06034237861692e-03
 9.82330525170640e-01 -3.15329713415838e-03
 9.76011908335692e-01 -2.15502178184314e-03
 9.68787467298381e-01 -1.10541955187562e-03
 9.60674860259240e-01 -3.83458512039004e-05
 9.51675358763677e-01  1.01446760066869e-03
 9.41827652746244e-01  2.01830174484252e-03
 9.31175295355131e-01  2.84557104930538e-03
 9.19730397431178e-01  3.48787051689638e-03
 9.07524559194720e-01  3.83221282864784e-03
 8.94610408070308e-01  3.86365711804095e-03
 8.81009696499435e-01  3.53061365025577e-03
 8.66747905197194e-01  2.77709844181649e-03
 8.51890258171205e-01  1.61362833346846e-03
 8.36469462621421e-01  8.86143524162533e-06
 8.20513485943698e-01 -2.07771525524032e-03
 8.04073832217581e-01 -4.67143824461851e-03
 7.87191529885653e-01 -7.83200474370582e-03
 7.69897919101553e-01 -1.16109916400864e-02
 7.52252341235159e-01 -1.59935482650143e-02
 7.34291349178558e-01 -2.09281876506497e-02
 7.16044924955764e-01 -2.63527017914866e-02
 6.97571640033109e-01 -3.22251756009216e-02
 6.78906186433687e-01 -3.84936240844131e-02
 6.60080312620540e-01 -4.50806943853196e-02
 6.41147517137212e-01 -5.18911304974866e-02
 6.22137650968852e-01 -5.88303739265541e-02
 6.03087998194415e-01 -6.57978366933231e-02
 5.84045042118975e-01 -7.26953621415380e-02
 5.65030897687003e-01 -7.94388598622285e-02
 5.46088602779599e-01 -8.59456968312994e-02
 5.27248673916899e-01 -9.21420844272925e-02
 5.08535950506088e-01 -9.79674894380532e-02
 4.89992355470388e-01 -1.03389033997460e-01
 4.71632114506831e-01 -1.08361121392210e-01
 4.53492503744348e-01 -1.12852347985551e-01
 4.35593302897673e-01 -1.16855799530231e-01
 4.17956065616942e-01 -1.20388536542347e-01
 4.00609748442576e-01 -1.23435308714013e-01
 3.83560931606009e-01 -1.26015559917538e-01
 3.66843215733716e-01 -1.28130134865048e-01
 3.50457316320503e-01 -1.29791086105726e-01
 3.34434484008630e-01 -1.31019400517720e-01
 3.18774100329315e-01 -1.31837361814004e-01
 3.03499623121295e-01 -1.32257239439600e-01
 2.88611293565648e-01 -1.32307513792598e-01
 2.74124386665666e-01 -1.31992994557225e-01
 2.60041455523719e-01 -1.31343462437764e-01
 2.46374872015918e-01 -1.30378418485533e-01
 2.33123443938833e-01 -1.29120147247287e-01
 2.20293777810423e-01 -1.27582202675079e-01
 2.07883282965331e-01 -1.25774451450282e-01
 1.95902956391646e-01 -1.23729788739495e-01
 1.84341253066628e-01 -1.21450323959777e-01
 1.73213930954161e-01 -1.18973008152709e-01
 1.62499176129638e-01 -1.16293984938436e-01
 1.52214602777259e-01 -1.13446552480385e-01
 1.42331759398971e-01 -1.10445465042916e-01
 1.32872111539190e-01 -1.07317171236456e-01
 1.23806439629760e-01 -1.04066975956966e-01
 1.15147623386077e-01 -1.00719900160846e-01
 1.06887208802748e-01 -9.72967294359695e-02
 9.90071115215634e-02 -9.37999997205377e-02
 9.15234043853440e-02 -9.02686550103434e-02
 8.43970428172224e-02 -8.67032182088313e-02
 7.76464790199521e-02 -8.31197254084314e-02
 7.12479082120208e-02 -7.95374700104052e-02
 6.51878662973747e-02 -7.59564941433998e-02
 5.94874721274203e-02 -7.23982280626738e-02
 5.41002464180900e-02 -6.88650264665811e-02
 4.90378786701877e-02 -6.53770072670289e-02
 4.43003497573340e-02 -6.19423330849591e-02
 3.98423597346805e-02 -5.85433129042710e-02
 3.56899752436130e-02 -5.52101513812352e-02
 3.18292350050659e-02 -5.19483848118545e-02
 2.82200072057900e-02 -4.87299713121880e-02
 2.48925247792698e-02 -4.55980335170359e-02
 2.18286683030035e-02 -4.25414853050613e-02
 1.89846947131332e-02 -3.95412592770521e-02
 1.63921917020335e-02 -3.66463521378651e-02
 1.40446346341990e-02 -3.38044876066481e-02
 1.18798249846349e-02 -3.09812017366347e-02
 9.93094518736226e-03 -2.82555582818264e-02
 8.21940795734749e-03 -2.56042499323908e-02
 6.65838622137879e-03 -2.29273359573900e-02
 5.26774192850643e-03 -2.05170273505133e-02
 4.09515753852961e-03 -1.82464161595131e-02
 3.09878859713642e-03 -1.59849745594287e-02
 2.19660773551101e-03 -1.36386737558677e-02
 1.46264176301869e-03 -1.10131761002182e-02
 9.64484608297922e-04 -8.31232329522488e-03
 5.99373867982851e-04 -5.56505850690736e-03
 2.90086645599082e-04 -2.69323426039678e-03
 7.80707788302466e-05 -7.05206835643513e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  7.27166641355573e-04
 2.89878724192004e-04  2.95469027566079e-03
 5.98775316682048e-04  6.37566271421524e-03
 9.63326351634835e-04  9.53957288328410e-03
 1.45966821282819e-03  1.24540266713412e-02
 2.19097636449990e-03  1.52914795834932e-02
