                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.270577       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.85409324019716e-03
 9.99429683992583e-01 -6.73650854339544e-03
 9.98063017832965e-01 -6.45772695260013e-03
 9.95573914266674e-01 -5.96074374131215e-03
 9.92086309749559e-01 -5.28747598178636e-03
 9.87686148675057e-01 -4.47578765048736e-03
 9.82330525170640e-01 -3.54335250645704e-03
 9.76011908335692e-01 -2.51936580465825e-03
 9.68787467298381e-01 -1.44601802960010e-03
 9.60674860259240e-01 -3.59499821058610e-04
 9.51675358763677e-01  7.05901265635911e-04
 9.41827652746244e-01  1.71262221083454e-03
 9.31175295355131e-01  2.53074435483649e-03
 9.19730397431178e-01  3.15522914966082e-03
 9.07524559194720e-01  3.46601339860157e-03
 8.94610408070308e-01  3.46273529609890e-03
 8.81009696499435e-01  3.08438673062339e-03
 8.66747905197194e-01  2.27984167116055e-03
 8.51890258171205e-01  1.05554994890990e-03
 8.36469462621421e-01 -6.17503156654333e-04
 8.20513485943698e-01 -2.77905053689949e-03
 8.04073832217581e-01 -5.45403854223166e-03
 7.87191529885653e-01 -8.69697331693937e-03
 7.69897919101553e-01 -1.25616862092420e-02
 7.52252341235159e-01 -1.70301235071155e-02
 7.34291349178558e-01 -2.20468059191184e-02
 7.16044924955764e-01 -2.75534197693942e-02
 6.97571640033109e-01 -3.35087011188389e-02
 6.78906186433687e-01 -3.98584872772517e-02
 6.60080312620540e-01 -4.65249790197361e-02
 6.41147517137212e-01 -5.34111863959111e-02
 6.22137650968852e-01 -6.04236986494185e-02
 6.03087998194415e-01 -6.74623836972622e-02
 5.84045042118975e-01 -7.44266954277406e-02
 5.65030897687003e-01 -8.12330109143871e-02
 5.46088602779599e-01 -8.77993492260204e-02
 5.27248673916899e-01 -9.40504234002441e-02
 5.08535950506088e-01 -9.99280902601848e-02
 4.89992355470388e-01 -1.05397962128043e-01
 4.71632114506831e-01 -1.10416096805987e-01
 4.53492503744348e-01 -1.14951402807792e-01
 4.35593302897673e-01 -1.18998069237894e-01
 4.17956065616942e-01 -1.22572193825969e-01
 4.00609748442576e-01 -1.25659779067914e-01
 3.83560931606009e-01 -1.28276579413301e-01
 3.66843215733716e-01 -1.30427174729041e-01
 3.50457316320503e-01 -1.32120741738930e-01
 3.34434484008630e-01 -1.33378986857641e-01
 3.18774100329315e-01 -1.34221992332994e-01
 3.03499623121295e-01 -1.34665593039053e-01
 2.88611293565648e-01 -1.34733613951843e-01
 2.74124386665666e-01 -1.34435927566104e-01
 2.60041455523719e-01 -1.33795585605252e-01
 2.46374872015918e-01 -1.32837742668377e-01
 2.33123443938833e-01 -1.31581037931778e-01
 2.20293777810423e-01 -1.30039525487652e-01
 2.07883282965331e-01 -1.28225177764141e-01
 1.95902956391646e-01 -1.26168228990903e-01
 1.84341253066628e-01 -1.23872730738682e-01
 1.73213930954161e-01 -1.21374110588018e-01
 1.62499176129638e-01 -1.18668963811841e-01
 1.52214602777259e-01 -1.15790522676007e-01
 1.42331759398971e-01 -1.12755065691846e-01
 1.32872111539190e-01 -1.09587555080138e-01
 1.23806439629760e-01 -1.06293884172783e-01
 1.15147623386077e-01 -1.02900734290668e-01
 1.06887208802748e-01 -9.94272726812618e-02
 9.90071115215634e-02 -9.58772096052242e-02
 9.15234043853440e-02 -9.22899097670850e-02
 8.43970428172224e-02 -8.86655956407634e-02
 7.76464790199521e-02 -8.50214917197538e-02
 7.12479082120208e-02 -8.13769980713454e-02
 6.51878662973747e-02 -7.77320219010737e-02
 5.94874721274203e-02 -7.41091996225109e-02
 5.41002464180900e-02 -7.05104152803416e-02
 4.90378786701877e-02 -6.69548588855681e-02
 4.43003497573340e-02 -6.34513315907222e-02
 3.98423597346805e-02 -5.99821818256243e-02
 3.56899752436130e-02 -5.65793315874110e-02
 3.18292350050659e-02 -5.32479370549564e-02
 2.82200072057900e-02 -4.99610417147780e-02
 2.48925247792698e-02 -4.67597248878088e-02
 2.18286683030035e-02 -4.36356661153194e-02
 1.89846947131332e-02 -4.05648450050260e-02
 1.63921917020335e-02 -3.75996963074781e-02
 1.40446346341990e-02 -3.46914632198770e-02
 1.18798249846349e-02 -3.18013559835620e-02
 9.93094518736226e-03 -2.90099674824908e-02
 8.21940795734749e-03 -2.62951780183023e-02
 6.65838622137879e-03 -2.35585244834971e-02
 5.26774192850643e-03 -2.10654976299109e-02
 4.09515753852961e-03 -1.87097944294907e-02
 3.09878859713642e-03 -1.63881757058179e-02
 2.19660773551101e-03 -1.40139440449133e-02
 1.46264176301869e-03 -1.13629668827103e-02
 9.64484608297922e-04 -8.68064488238260e-03
 5.99373867982851e-04 -5.86562833043938e-03
 2.90086645599082e-04 -2.83976484863971e-03
 7.80707788302466e-05 -7.41408939500484e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  7.63607862426433e-04
 2.89878724192004e-04  3.10231848772435e-03
 5.98775316682048e-04  6.66228247166936e-03
 9.63326351634835e-04  9.83310406949784e-03
 1.45966821282819e-03  1.27111155971061e-02
 2.19097636449990e-03  1.55635692384250e-02
 3.08997841959778e-03  1.83008634300861e-02
 4.08271112470316e-03  2.09702273891058e-02
 5.24853124383664e-03  2.37660118501413e-02
 6.63128223001261e-03  2.67553218846964e-02
 8.18368429859057e-03  2.97410747861595e-02
 9.88361416849065e-03  3.26882754787426e-02
 1.18176401547236e-02  3.58015243169556e-02
 1.39661993216830e-02  3.89856001251735e-02
 1.62951420791042e-02  4.21595726011916e-02
 1.88631937781153e-02  4.54309746663871e-02
 2.16807137532775e-02  4.87656085813890e-02
 2.47159162958630e-02  5.21137393597493e-02
 2.80064400105864e-02  5.54990763577416e-02
 3.15762558914965e-02  5.89314295155676e-02
 3.53948396168776e-02  6.23933634768499e-02
 3.94949825480075e-02  6.58873119018220e-02
 4.38979282781582e-02  6.94222363524077e-02
 4.85758075737765e-02  7.29569197883603e-02
 5.35679916138118e-02  7.65092421545183e-02
 5.88818211488708e-02  8.00655581374537e-02
 6.45001629027313e-02  8.36074816049848e-02
 7.04692046391145e-02  8.71491230602726e-02
 7.67740309924709e-02  9.06651733126916e-02
 8.34162127168367e-02  9.41431289332263e-02
 9.04290195190656e-02  9.75794293725571e-02
 9.77906533229447e-02  1.00954559419881e-01
 1.05536187198748e-01  1.04260342885132e-01
 1.13658760041779e-01  1.07472518131337e-01
