                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.224542       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.36737735919717e-03
 9.99429683992583e-01 -1.30275090361982e-03
 9.98063017832965e-01 -1.14895469527544e-03
 9.95573914266674e-01 -8.72677805825610e-04
 9.92086309749559e-01 -4.93719761444645e-04
 9.87686148675057e-01 -2.87591484168312e-05
 9.82330525170640e-01  5.18150851844050e-04
 9.76011908335692e-01  1.13790978756080e-03
 9.68787467298381e-01  1.81481469144483e-03
 9.60674860259240e-01  2.53769690149616e-03
 9.51675358763677e-01  3.29778865293489e-03
 9.41827652746244e-01  4.08482780711053e-03
 9.31175295355131e-01  4.83338233028212e-03
 9.19730397431178e-01  5.45022592240470e-03
 9.07524559194720e-01  5.86458071772985e-03
 8.94610408070308e-01  5.97905882719061e-03
 8.81009696499435e-01  5.83514556599897e-03
 8.66747905197194e-01  5.38798522822920e-03
 8.51890258171205e-01  4.63304589263005e-03
 8.36469462621421e-01  3.52312630003426e-03
 8.20513485943698e-01  2.05102647926240e-03
 8.04073832217581e-01  1.91059261077663e-04
 7.87191529885653e-01 -2.09470441669875e-03
 7.69897919101553e-01 -4.83423941380705e-03
 7.52252341235159e-01 -7.99669172006946e-03
 7.34291349178558e-01 -1.15819367678212e-02
 7.16044924955764e-01 -1.55761888091701e-02
 6.97571640033109e-01 -2.01546656631562e-02
 6.78906186433687e-01 -2.51549751516419e-02
 6.60080312620540e-01 -3.04561585624996e-02
 6.41147517137212e-01 -3.60014972546194e-02
 6.22137650968852e-01 -4.17245292953072e-02
 6.03087998194415e-01 -4.75385002207548e-02
 5.84045042118975e-01 -5.33830222115768e-02
 5.65030897687003e-01 -5.91399601771204e-02
 5.46088602779599e-01 -6.47538339990594e-02
 5.27248673916899e-01 -7.01497203599823e-02
 5.08535950506088e-01 -7.52806900194199e-02
 4.89992355470388e-01 -8.00776240093848e-02
 4.71632114506831e-01 -8.44482023050928e-02
 4.53492503744348e-01 -8.83680496189250e-02
 4.35593302897673e-01 -9.18087021448138e-02
 4.17956065616942e-01 -9.47808449191041e-02
 4.00609748442576e-01 -9.72813153867688e-02
 3.83560931606009e-01 -9.93458960180032e-02
 3.66843215733716e-01 -1.00975561626287e-01
 3.50457316320503e-01 -1.02188263077246e-01
 3.34434484008630e-01 -1.03015315507806e-01
 3.18774100329315e-01 -1.03464585051168e-01
 3.03499623121295e-01 -1.03554386358095e-01
 2.88611293565648e-01 -1.03340559203653e-01
 2.74124386665666e-01 -1.02804974844357e-01
 2.60041455523719e-01 -1.02002430645198e-01
 2.46374872015918e-01 -1.00945176406702e-01
 2.33123443938833e-01 -9.96542715574765e-02
 2.20293777810423e-01 -9.81551402937906e-02
 2.07883282965331e-01 -9.64581939658030e-02
