                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.616332       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.57783036690937e-03
 9.99429683992583e-01 -9.96452604135680e-03
 9.98063017832965e-01 -1.08895348262574e-02
 9.95573914266674e-01 -1.25683893142461e-02
 9.92086309749559e-01 -1.49083234068626e-02
 9.87686148675057e-01 -1.78406789382213e-02
 9.82330525170640e-01 -2.13814314087487e-02
 9.76011908335692e-01 -2.55214414173022e-02
 9.68787467298381e-01 -3.02094124358773e-02
 9.60674860259240e-01 -3.54217332019555e-02
 9.51675358763677e-01 -4.11477875050096e-02
 9.41827652746244e-01 -4.73569340743118e-02
 9.31175295355131e-01 -5.39099587004571e-02
 9.19730397431178e-01 -6.07785339889021e-02
 9.07524559194720e-01 -6.90802120979401e-02
 8.94610408070308e-01 -7.79705157488250e-02
 8.81009696499435e-01 -8.75135089146532e-02
 8.66747905197194e-01 -9.76293762224770e-02
 8.51890258171205e-01 -1.08130697908259e-01
 8.36469462621421e-01 -1.19107019961876e-01
 8.20513485943698e-01 -1.30325906054684e-01
 8.04073832217581e-01 -1.41696397433509e-01
 7.87191529885653e-01 -1.53526508257371e-01
 7.69897919101553e-01 -1.65399184828003e-01
 7.52252341235159e-01 -1.77084105247911e-01
 7.34291349178558e-01 -1.88742419212565e-01
 7.16044924955764e-01 -2.00165716307788e-01
 6.97571640033109e-01 -2.11137271055207e-01
 6.78906186433687e-01 -2.21556596982890e-01
 6.60080312620540e-01 -2.31687202428311e-01
 6.41147517137212e-01 -2.41090782748508e-01
 6.22137650968852e-01 -2.49906958107966e-01
 6.03087998194415e-01 -2.58098360017920e-01
 5.84045042118975e-01 -2.65658987743162e-01
 5.65030897687003e-01 -2.72640997150272e-01
 5.46088602779599e-01 -2.79010031594543e-01
 5.27248673916899e-01 -2.84571091981303e-01
 5.08535950506088e-01 -2.89464026942214e-01
 4.89992355470388e-01 -2.93839650771844e-01
 4.71632114506831e-01 -2.97313387585781e-01
 4.53492503744348e-01 -3.00402643313984e-01
 4.35593302897673e-01 -3.02626109531776e-01
 4.17956065616942e-01 -3.04258805635308e-01
 4.00609748442576e-01 -3.05370255727304e-01
 3.83560931606009e-01 -3.05999601754149e-01
 3.66843215733716e-01 -3.06004923095155e-01
 3.50457316320503e-01 -3.05405270987508e-01
 3.34434484008630e-01 -3.04564241727237e-01
 3.18774100329315e-01 -3.02984365060534e-01
 3.03499623121295e-01 -3.01060752885767e-01
 2.88611293565648e-01 -2.98725458823390e-01
 2.74124386665666e-01 -2.96173855613192e-01
 2.60041455523719e-01 -2.92947116308722e-01
 2.46374872015918e-01 -2.89543977207264e-01
 2.33123443938833e-01 -2.85671660383993e-01
 2.20293777810423e-01 -2.81706413445241e-01
 2.07883282965331e-01 -2.77343983126035e-01
 1.95902956391646e-01 -2.72699956774816e-01
 1.84341253066628e-01 -2.67893479099036e-01
 1.73213930954161e-01 -2.62685571635239e-01
 1.62499176129638e-01 -2.57468891112381e-01
 1.52214602777259e-01 -2.51884876468763e-01
 1.42331759398971e-01 -2.46208501380861e-01
 1.32872111539190e-01 -2.40361843013270e-01
 1.23806439629760e-01 -2.34336330921437e-01
 1.15147623386077e-01 -2.28106494617346e-01
 1.06887208802748e-01 -2.21886811113370e-01
 9.90071115215634e-02 -2.15382751478511e-01
 9.15234043853440e-02 -2.08875895451548e-01
 8.43970428172224e-02 -2.02186904640368e-01
 7.76464790199521e-02 -1.95395219144315e-01
 7.12479082120208e-02 -1.88598985460001e-01
 6.51878662973747e-02 -1.81600726564740e-01
 5.94874721274203e-02 -1.74646250480052e-01
 5.41002464180900e-02 -1.67705075850699e-01
 4.90378786701877e-02 -1.60730520490367e-01
 4.43003497573340e-02 -1.53874458057164e-01
 3.98423597346805e-02 -1.46724326432583e-01
 3.56899752436130e-02 -1.39634705535037e-01
 3.18292350050659e-02 -1.32770726772422e-01
 2.82200072057900e-02 -1.25554223237988e-01
 2.48925247792698e-02 -1.18392511001153e-01
 2.18286683030035e-02 -1.11267091924868e-01
 1.89846947131332e-02 -1.04386996953282e-01
 1.63921917020335e-02 -9.74217838524192e-02
 1.40446346341990e-02 -9.06257748821948e-02
 1.18798249846349e-02 -8.39834697430868e-02
 9.93094518736226e-03 -7.72301872408111e-02
 8.21940795734749e-03 -7.06106992210756e-02
 6.65838622137879e-03 -6.37240814081287e-02
 5.26774192850643e-03 -5.66439776216951e-02
 4.09515753852961e-03 -4.94357311555649e-02
 3.09878859713642e-03 -4.28763607132886e-02
 2.19660773551101e-03 -3.50256427413983e-02
 1.46264176301869e-03 -2.83690821659797e-02
 9.64484608297922e-04 -2.24597013627924e-02
 5.99373867982851e-04 -1.75304944533340e-02
 2.90086645599082e-04 -1.13520585263578e-02
 7.80707788302466e-05 -7.10108706977800e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.47540710220943e-03
 2.89878724192004e-04  6.44616138122091e-03
 5.98775316682048e-04  1.32981525058525e-02
 9.63326351634835e-04  1.74867180839238e-02
 1.45966821282819e-03  2.35993411464818e-02
 2.19097636449990e-03  3.01200961498037e-02
 3.08997841959778e-03  3.85738512578119e-02
 4.08271112470316e-03  4.53608933501152e-02
 5.24853124383664e-03  5.34632699259359e-02
 6.63128223001261e-03  6.08844671979264e-02
 8.18368429859057e-03  6.80781644362651e-02
 9.88361416849065e-03  7.48218779458909e-02
 1.18176401547236e-02  8.15477353846566e-02
 1.39661993216830e-02  8.82549245474671e-02
 1.62951420791042e-02  9.51466209785601e-02
 1.88631937781153e-02  1.02077400404851e-01
 2.16807137532775e-02  1.09044522233039e-01
 2.47159162958630e-02  1.16338288948927e-01
 2.80064400105864e-02  1.23562729726363e-01
 3.15762558914965e-02  1.30709950005903e-01
 3.53948396168776e-02  1.37855466239631e-01
 3.94949825480075e-02  1.45026768167518e-01
 4.38979282781582e-02  1.52333645521769e-01
 4.85758075737765e-02  1.59502414937138e-01
 5.35679916138118e-02  1.66611102881728e-01
 5.88818211488708e-02  1.73811213747138e-01
 6.45001629027313e-02  1.80964714745541e-01
 7.04692046391145e-02  1.88097947952601e-01
 7.67740309924709e-02  1.95119617773456e-01
 8.34162127168367e-02  2.02036746164146e-01
 9.04290195190656e-02  2.08815113785777e-01
 9.77906533229447e-02  2.15439756919040e-01
