                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.282539       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.16220499041105e-03
 9.99429683992583e-01 -8.03604008692749e-03
 9.98063017832965e-01 -7.73708945398698e-03
 9.95573914266674e-01 -7.20480045381273e-03
 9.92086309749559e-01 -6.48519035224259e-03
 9.87686148675057e-01 -5.62029794302162e-03
 9.82330525170640e-01 -4.63114275360591e-03
 9.76011908335692e-01 -3.55177646842638e-03
 9.68787467298381e-01 -2.43071596764714e-03
 9.60674860259240e-01 -1.31090298261402e-03
 9.51675358763677e-01 -2.34281528499084e-04
 9.41827652746244e-01  7.52913422619104e-04
 9.31175295355131e-01  1.51964572692059e-03
 9.19730397431178e-01  2.06446593062100e-03
 9.07524559194720e-01  2.26121375353304e-03
 8.94610408070308e-01  2.14038340329575e-03
 8.81009696499435e-01  1.61313820290665e-03
 8.66747905197194e-01  6.44294960901880e-04
 8.51890258171205e-01 -7.73790698713423e-04
 8.36469462621421e-01 -2.66360896388210e-03
 8.20513485943698e-01 -5.06039560668908e-03
 8.04073832217581e-01 -7.98730189650444e-03
 7.87191529885653e-01 -1.14808073881910e-02
 7.69897919101553e-01 -1.56003025427958e-02
 7.52252341235159e-01 -2.03176337078517e-02
 7.34291349178558e-01 -2.55677287640886e-02
 7.16044924955764e-01 -3.13062993670498e-02
 6.97571640033109e-01 -3.74936481280496e-02
 6.78906186433687e-01 -4.40696232438525e-02
 6.60080312620540e-01 -5.09552453544582e-02
 6.41147517137212e-01 -5.80489051379316e-02
 6.22137650968852e-01 -6.52614003654373e-02
 6.03087998194415e-01 -7.24944007425030e-02
 5.84045042118975e-01 -7.96410794164926e-02
 5.65030897687003e-01 -8.66189321836615e-02
 5.46088602779599e-01 -9.33488717899624e-02
 5.27248673916899e-01 -9.97513050509963e-02
 5.08535950506088e-01 -1.05776107209072e-01
 4.89992355470388e-01 -1.11383362079003e-01
 4.71632114506831e-01 -1.16533284261169e-01
 4.53492503744348e-01 -1.21195799513258e-01
 4.35593302897673e-01 -1.25367408966862e-01
 4.17956065616942e-01 -1.29060124455045e-01
 4.00609748442576e-01 -1.32264193380501e-01
 3.83560931606009e-01 -1.34985024259229e-01
 3.66843215733716e-01 -1.37238455765477e-01
 3.50457316320503e-01 -1.39025225273499e-01
 3.34434484008630e-01 -1.40369432520759e-01
 3.18774100329315e-01 -1.41284317702556e-01
 3.03499623121295e-01 -1.41796506802176e-01
 2.88611293565648e-01 -1.41916544738756e-01
 2.74124386665666e-01 -1.41668473808726e-01
 2.60041455523719e-01 -1.41056696356301e-01
 2.46374872015918e-01 -1.40122359799331e-01
 2.33123443938833e-01 -1.38873264560825e-01
 2.20293777810423e-01 -1.37325413004583e-01
 2.07883282965331e-01 -1.35497279293735e-01
 1.95902956391646e-01 -1.33410839107527e-01
 1.84341253066628e-01 -1.31076060590709e-01
 1.73213930954161e-01 -1.28523570329799e-01
 1.62499176129638e-01 -1.25752219370288e-01
 1.52214602777259e-01 -1.22793746657317e-01
 1.42331759398971e-01 -1.19669160176314e-01
 1.32872111539190e-01 -1.16398966052705e-01
 1.23806439629760e-01 -1.12990385713161e-01
 1.15147623386077e-01 -1.09475044180880e-01
 1.06887208802748e-01 -1.05866897065949e-01
 9.90071115215634e-02 -1.02173112661411e-01
 9.15234043853440e-02 -9.84336945127530e-02
 8.43970428172224e-02 -9.46477020753724e-02
 7.76464790199521e-02 -9.08359109769090e-02
 7.12479082120208e-02 -8.70175857176922e-02
 6.51878662973747e-02 -8.31923464655306e-02
 5.94874721274203e-02 -7.93866004762006e-02
 5.41002464180900e-02 -7.56002948715088e-02
 4.90378786701877e-02 -7.18496714139660e-02
 4.43003497573340e-02 -6.81456677974459e-02
 3.98423597346805e-02 -6.44709801954570e-02
 3.56899752436130e-02 -6.08625594513827e-02
 3.18292350050659e-02 -5.73242660294779e-02
 2.82200072057900e-02 -5.38325968394252e-02
 2.48925247792698e-02 -5.04219281040544e-02
 2.18286683030035e-02 -4.70930849962578e-02
 1.89846947131332e-02 -4.38058164537679e-02
 1.63921917020335e-02 -4.06233861818878e-02
 1.40446346341990e-02 -3.75114567130657e-02
 1.18798249846349e-02 -3.44157667472001e-02
 9.93094518736226e-03 -3.14204238763731e-02
 8.21940795734749e-03 -2.85109696463053e-02
 6.65838622137879e-03 -2.55931745047915e-02
 5.26774192850643e-03 -2.28364212943018e-02
 4.09515753852961e-03 -2.02031714319064e-02
 3.09878859713642e-03 -1.76767327094743e-02
 2.19660773551101e-03 -1.51835292504627e-02
 1.46264176301869e-03 -1.24216613790728e-02
 9.64484608297922e-04 -9.78124297495328e-03
 5.99373867982851e-04 -6.76993427696530e-03
 2.90086645599082e-04 -3.28144125426366e-03
 7.80707788302466e-05 -8.49312047306983e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  8.69939160725398e-04
 2.89878724192004e-04  3.52088282659536e-03
 5.98775316682048e-04  7.45458518491133e-03
 9.63326351634835e-04  1.06444335628884e-02
 1.45966821282819e-03  1.34420596504716e-02
 2.19097636449990e-03  1.63752083736157e-02
 3.08997841959778e-03  1.91484490137652e-02
 4.08271112470316e-03  2.19675937615574e-02
 5.24853124383664e-03  2.49006594592851e-02
 6.63128223001261e-03  2.80015101116297e-02
 8.18368429859057e-03  3.11480577649927e-02
 9.88361416849065e-03  3.42571648709763e-02
 1.18176401547236e-02  3.75111497416991e-02
 1.39661993216830e-02  4.08492885260879e-02
 1.62951420791042e-02  4.41750310557024e-02
 1.88631937781153e-02  4.75933700496828e-02
 2.16807137532775e-02  5.10786887480542e-02
 2.47159162958630e-02  5.45772479081586e-02
 2.80064400105864e-02  5.81170262294433e-02
 3.15762558914965e-02  6.17068804265092e-02
 3.53948396168776e-02  6.53219403414643e-02
 3.94949825480075e-02  6.89687715926967e-02
 4.38979282781582e-02  7.26564603159785e-02
 4.85758075737765e-02  7.63429125439504e-02
