                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.196285       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.12421268061280e-04
 9.99429683992583e-01 -3.68171364995174e-05
 9.98063017832965e-01  1.42261510686655e-04
 9.95573914266674e-01  4.60862307321495e-04
 9.92086309749559e-01  8.90995514114728e-04
 9.87686148675057e-01  1.40689263063999e-03
 9.82330525170640e-01  1.99509612229827e-03
 9.76011908335692e-01  2.63402438368659e-03
 9.68787467298381e-01  3.29315471166805e-03
 9.60674860259240e-01  3.94487502820353e-03
 9.51675358763677e-01  4.56164159075701e-03
 9.41827652746244e-01  5.11290309631012e-03
 9.31175295355131e-01  5.52539503824091e-03
 9.19730397431178e-01  5.81448467826856e-03
 9.07524559194720e-01  5.97406630950765e-03
 8.94610408070308e-01  5.99477064853629e-03
 8.81009696499435e-01  5.71500369745414e-03
 8.66747905197194e-01  5.11431841606516e-03
 8.51890258171205e-01  4.24929000240354e-03
 8.36469462621421e-01  3.11564177649483e-03
 8.20513485943698e-01  1.65356918585345e-03
 8.04073832217581e-01 -1.25770982379281e-04
 7.87191529885653e-01 -2.21525745346482e-03
 7.69897919101553e-01 -4.65349427095374e-03
 7.52252341235159e-01 -7.38706318595305e-03
 7.34291349178558e-01 -1.04585263441875e-02
 7.16044924955764e-01 -1.40143918301554e-02
 6.97571640033109e-01 -1.73685007799020e-02
 6.78906186433687e-01 -2.07579531250032e-02
 6.60080312620540e-01 -2.44917719286560e-02
 6.41147517137212e-01 -2.84611897650158e-02
 6.22137650968852e-01 -3.25731190163645e-02
 6.03087998194415e-01 -3.67675372470292e-02
 5.84045042118975e-01 -4.10078870366437e-02
 5.65030897687003e-01 -4.52150909826092e-02
 5.46088602779599e-01 -4.93437718880099e-02
 5.27248673916899e-01 -5.33497792038797e-02
 5.08535950506088e-01 -5.72068373850216e-02
 4.89992355470388e-01 -6.08284843263032e-02
 4.71632114506831e-01 -6.41515214119931e-02
 4.53492503744348e-01 -6.71340881765682e-02
 4.35593302897673e-01 -6.97462419834964e-02
 4.17956065616942e-01 -7.20007520621766e-02
 4.00609748442576e-01 -7.38688522130687e-02
 3.83560931606009e-01 -7.54082530055309e-02
 3.66843215733716e-01 -7.66242592136699e-02
 3.50457316320503e-01 -7.74502714086359e-02
 3.34434484008630e-01 -7.79762302498793e-02
 3.18774100329315e-01 -7.82292696977919e-02
 3.03499623121295e-01 -7.82125325111790e-02
 2.88611293565648e-01 -7.79451894395282e-02
 2.74124386665666e-01 -7.74430445874959e-02
 2.60041455523719e-01 -7.67610083801820e-02
 2.46374872015918e-01 -7.59291330260152e-02
 2.33123443938833e-01 -7.48932520637617e-02
 2.20293777810423e-01 -7.37021465934468e-02
 2.07883282965331e-01 -7.23989090021098e-02
 1.95902956391646e-01 -7.09829486692157e-02
 1.84341253066628e-01 -6.94376085457502e-02
 1.73213930954161e-01 -6.77953465355776e-02
 1.62499176129638e-01 -6.60842223241136e-02
 1.52214602777259e-01 -6.43079674230435e-02
 1.42331759398971e-01 -6.24787627747626e-02
 1.32872111539190e-01 -6.06093344485260e-02
 1.23806439629760e-01 -5.86966462945889e-02
 1.15147623386077e-01 -5.67665402251076e-02
 1.06887208802748e-01 -5.48162106991209e-02
 9.90071115215634e-02 -5.28437170163900e-02
 9.15234043853440e-02 -5.08509947416387e-02
 8.43970428172224e-02 -4.88468844598308e-02
 7.76464790199521e-02 -4.68516487005384e-02
 7.12479082120208e-02 -4.48652448938447e-02
 6.51878662973747e-02 -4.28886183830222e-02
 5.94874721274203e-02 -4.09368575558445e-02
 5.41002464180900e-02 -3.89936297859403e-02
 4.90378786701877e-02 -3.70681084890297e-02
 4.43003497573340e-02 -3.51690767492204e-02
 3.98423597346805e-02 -3.32875598677121e-02
 3.56899752436130e-02 -3.14380608454723e-02
 3.18292350050659e-02 -2.96251754809008e-02
 2.82200072057900e-02 -2.78364831630473e-02
 2.48925247792698e-02 -2.60760481132753e-02
 2.18286683030035e-02 -2.43581944082945e-02
 1.89846947131332e-02 -2.26480894884804e-02
 1.63921917020335e-02 -2.09715243064702e-02
 1.40446346341990e-02 -1.93465734264750e-02
 1.18798249846349e-02 -1.77183979221999e-02
 9.93094518736226e-03 -1.61197771435604e-02
 8.21940795734749e-03 -1.45914187631494e-02
 6.65838622137879e-03 -1.32342897829412e-02
 5.26774192850643e-03 -1.18579827743796e-02
 4.09515753852961e-03 -1.04213923440019e-02
 3.09878859713642e-03 -8.92294092891234e-03
 2.19660773551101e-03 -7.09418847514293e-03
 1.46264176301869e-03 -4.91561837102235e-03
 9.64484608297922e-04 -3.28996014464228e-03
 5.99373867982851e-04 -2.05583985071819e-03
 2.90086645599082e-04 -9.96089944173142e-04
 7.80707788302466e-05 -2.67760211071444e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.13982767516988e-04
 2.89878724192004e-04  1.37036620241160e-03
 5.98775316682048e-04  3.34466011985493e-03
 9.63326351634835e-04  5.93733117570707e-03
 1.45966821282819e-03  9.03733483176609e-03
 2.19097636449990e-03  1.16883693011093e-02
 3.08997841959778e-03  1.36828618010942e-02
 4.08271112470316e-03  1.55610634077922e-02
 5.24853124383664e-03  1.74598899075236e-02
 6.63128223001261e-03  1.94487914253543e-02
 8.18368429859057e-03  2.15973702262539e-02
 9.88361416849065e-03  2.37438485254172e-02
 1.18176401547236e-02  2.59697988475162e-02
 1.39661993216830e-02  2.82805006888985e-02
 1.62951420791042e-02  3.06318828316702e-02
 1.88631937781153e-02  3.30429110582094e-02
 2.16807137532775e-02  3.55724743537303e-02
 2.47159162958630e-02  3.81878956235075e-02
 2.80064400105864e-02  4.08584210666188e-02
 3.15762558914965e-02  4.36116242953383e-02
 3.53948396168776e-02  4.63993411008168e-02
