                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.865676       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -5.90551558508732e-03
 9.99429683992583e-01 -7.90927584009594e-03
 9.98063017832965e-01 -1.26604062771552e-02
 9.95573914266674e-01 -2.11317765494778e-02
 9.92086309749559e-01 -3.26115247184204e-02
 9.87686148675057e-01 -4.64576770916453e-02
 9.82330525170640e-01 -6.23737417980687e-02
 9.76011908335692e-01 -7.98683066478211e-02
 9.68787467298381e-01 -9.82295213115583e-02
 9.60674860259240e-01 -1.16849521804476e-01
 9.51675358763677e-01 -1.35154956981100e-01
 9.41827652746244e-01 -1.52518069492137e-01
 9.31175295355131e-01 -1.66711535624591e-01
 9.19730397431178e-01 -1.80749623427221e-01
 9.07524559194720e-01 -1.95541811141555e-01
 8.94610408070308e-01 -2.10333979969397e-01
 8.81009696499435e-01 -2.25151696314453e-01
 8.66747905197194e-01 -2.39922165307390e-01
 8.51890258171205e-01 -2.54497256210664e-01
 8.36469462621421e-01 -2.68918628394371e-01
 8.20513485943698e-01 -2.83027317335839e-01
 8.04073832217581e-01 -2.96743365640762e-01
 7.87191529885653e-01 -3.10273362074041e-01
 7.69897919101553e-01 -3.23336219310125e-01
 7.52252341235159e-01 -3.35756874418394e-01
 7.34291349178558e-01 -3.47642575341212e-01
 7.16044924955764e-01 -3.58869584615551e-01
 6.97571640033109e-01 -3.69287988146169e-01
 6.78906186433687e-01 -3.78839146856427e-01
 6.60080312620540e-01 -3.87752177888393e-01
 6.41147517137212e-01 -3.95708586615107e-01
 6.22137650968852e-01 -4.02847135586541e-01
 6.03087998194415e-01 -4.09178464904004e-01
 5.84045042118975e-01 -4.14686976662326e-01
 5.65030897687003e-01 -4.19472735819740e-01
 5.46088602779599e-01 -4.23502200478194e-01
 5.27248673916899e-01 -4.26608661363955e-01
 5.08535950506088e-01 -4.29015548875913e-01
 4.89992355470388e-01 -4.30777131631179e-01
 4.71632114506831e-01 -4.31645925206969e-01
 4.53492503744348e-01 -4.32055604940337e-01
 4.35593302897673e-01 -4.31586094783363e-01
 4.17956065616942e-01 -4.30505599328530e-01
 4.00609748442576e-01 -4.28891485461795e-01
 3.83560931606009e-01 -4.26741694129583e-01
 3.66843215733716e-01 -4.24006015320117e-01
 3.50457316320503e-01 -4.20661414059782e-01
 3.34434484008630e-01 -4.17019998620318e-01
 3.18774100329315e-01 -4.12694533171253e-01
 3.03499623121295e-01 -4.08006985709624e-01
 2.88611293565648e-01 -4.02895923312059e-01
 2.74124386665666e-01 -3.97535335194818e-01
 2.60041455523719e-01 -3.91575185758329e-01
 2.46374872015918e-01 -3.85402781476079e-01
 2.33123443938833e-01 -3.78801942912567e-01
 2.20293777810423e-01 -3.72064537433530e-01
 2.07883282965331e-01 -3.64965295625594e-01
 1.95902956391646e-01 -3.57601202760831e-01
 1.84341253066628e-01 -3.50057663567334e-01
 1.73213930954161e-01 -3.42175387115641e-01
 1.62499176129638e-01 -3.34234587772387e-01
 1.52214602777259e-01 -3.25997568579871e-01
 1.42331759398971e-01 -3.17659964768606e-01
 1.32872111539190e-01 -3.09179176136638e-01
 1.23806439629760e-01 -3.00548134337488e-01
 1.15147623386077e-01 -2.91755397392838e-01
 1.06887208802748e-01 -2.82962216016400e-01
 9.90071115215634e-02 -2.73954823327138e-01
 9.15234043853440e-02 -2.64953797217374e-01
 8.43970428172224e-02 -2.55825724992548e-01
 7.76464790199521e-02 -2.46640113179276e-01
 7.12479082120208e-02 -2.37473178976846e-01
 6.51878662973747e-02 -2.28180644203749e-01
 5.94874721274203e-02 -2.18951129249217e-01
 5.41002464180900e-02 -2.09762261883586e-01
 4.90378786701877e-02 -2.00581716239553e-01
 4.43003497573340e-02 -1.91526601890591e-01
 3.98423597346805e-02 -1.82286561771199e-01
 3.56899752436130e-02 -1.73129798143874e-01
 3.18292350050659e-02 -1.64186780978682e-01
 2.82200072057900e-02 -1.55028557610921e-01
 2.48925247792698e-02 -1.45960512068716e-01
 2.18286683030035e-02 -1.36972452095796e-01
 1.89846947131332e-02 -1.28237831884874e-01
 1.63921917020335e-02 -1.19486359255306e-01
 1.40446346341990e-02 -1.10895428034685e-01
 1.18798249846349e-02 -1.02480065196610e-01
 9.93094518736226e-03 -9.40141032940068e-02
 8.21940795734749e-03 -8.56672389604927e-02
 6.65838622137879e-03 -7.72233880378074e-02
 5.26774192850643e-03 -6.87179169900283e-02
 4.09515753852961e-03 -6.02042354587161e-02
 3.09878859713642e-03 -5.23568886718486e-02
 2.19660773551101e-03 -4.37425391892052e-02
 1.46264176301869e-03 -3.59514963706345e-02
 9.64484608297922e-04 -2.85693829337668e-02
 5.99373867982851e-04 -2.19707640883946e-02
 2.90086645599082e-04 -1.45953030536433e-02
 7.80707788302466e-05 -7.46193961692144e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  6.00922696521630e-03
 2.89878724192004e-04  1.13588294945031e-02
 5.98775316682048e-04  1.91796430914835e-02
 9.63326351634835e-04  2.53414911744865e-02
 1.45966821282819e-03  3.28612883986785e-02
 2.19097636449990e-03  4.05390646488481e-02
 3.08997841959778e-03  4.93354839630104e-02
 4.08271112470316e-03  5.71118651739196e-02
 5.24853124383664e-03  6.60726008328872e-02
 6.63128223001261e-03  7.46762275152033e-02
 8.18368429859057e-03  8.32704802144803e-02
 9.88361416849065e-03  9.16557620664372e-02
 1.18176401547236e-02  1.00027574089953e-01
 1.39661993216830e-02  1.08428504745825e-01
 1.62951420791042e-02  1.17012561042678e-01
 1.88631937781153e-02  1.25657170391243e-01
 2.16807137532775e-02  1.34375959712722e-01
 2.47159162958630e-02  1.43395287478745e-01
 2.80064400105864e-02  1.52408152798240e-01
 3.15762558914965e-02  1.61405529146295e-01
 3.53948396168776e-02  1.70449645544577e-01
 3.94949825480075e-02  1.79555091466464e-01
 4.38979282781582e-02  1.88797179964918e-01
 4.85758075737765e-02  1.97979014407817e-01
 5.35679916138118e-02  2.07155827131032e-01
 5.88818211488708e-02  2.16435033063057e-01
 6.45001629027313e-02  2.25713197221000e-01
 7.04692046391145e-02  2.35011568455445e-01
 7.67740309924709e-02  2.44256665319897e-01
 8.34162127168367e-02  2.53449426455815e-01
 9.04290195190656e-02  2.62561214692054e-01
 9.77906533229447e-02  2.71578392672373e-01
 1.05536187198748e-01  2.80660670124855e-01
 1.13658760041779e-01  2.89480455974441e-01
 1.22161483318940e-01  2.98347325945746e-01
 1.31067498602735e-01  3.07035681160694e-01
 1.40354649921884e-01  3.15616584883209e-01
 1.50055110786138e-01  3.24032181608370e-01
 1.60148962661562e-01  3.32315577344258e-01
 1.70658187899640e-01  3.40453695511664e-01
 1.81574957422924e-01  3.48375814576027e-01
 1.92907571409635e-01  3.56065645059443e-01
 2.04657634577812e-01  3.63442377003199e-01
 2.16817353069424e-01  3.70565054743443e-01
 2.29396483963478e-01  3.77412586143136e-01
 2.42377800694080e-01  3.83961642868113e-01
 2.55773624268338e-01  3.90162144188151e-01
 2.69566785632899e-01  3.96045611876309e-01
 2.83765797226135e-01  4.01456259249773e-01
 2.98347982887804e-01  4.06573496337745e-01
 3.13318978785268e-01  4.11211421542998e-01
 3.28658461892810e-01  4.15364926561664e-01
 3.44364941645546e-01  4.18996951948876e-01
 3.60419773725681e-01  4.22352001333665e-01
 3.76811233766957e-01  4.24909937911555e-01
 3.93525251020729e-01  4.27125544667563e-01
 4.10538642553571e-01  4.28741533903430e-01
 4.27843232490823e-01  4.29841276300652e-01
 4.45406663468198e-01  4.30219419732711e-01
 4.63222254103030e-01  4.30088282855432e-01
 4.81251545655716e-01  4.29237488785337e-01
 4.99481026671737e-01  4.27793306985948e-01
 5.17879583085697e-01  4.25639152351187e-01
 5.36417631367010e-01  4.22851426699561e-01
 5.55075704909560e-01  4.19282655865829e-01
 5.73808427242608e-01  4.15249314791109e-01
 5.92596731105059e-01  4.10318879051268e-01
 6.11401377553511e-01  4.04890680069299e-01
 6.30186430605241e-01  3.98802067921144e-01
 6.48926781663159e-01  3.91897583778710e-01
 6.67570206424973e-01  3.84476465863939e-01
 6.86088429590952e-01  3.76341291293876e-01
 7.04445389043917e-01  3.67443470676370e-01
 7.22592093722966e-01  3.58056577419204e-01
 7.40501800453524e-01  3.48084825195788e-01
 7.58125457122835e-01  3.37452512283386e-01
 7.75421014376153e-01  3.26334358964328e-01
 7.92362373587600e-01  3.14548868765722e-01
 8.08894546151696e-01  3.02365231415436e-01
 8.24974633014891e-01  2.89703701719690e-01
 8.40576952273409e-01  2.76634008137291e-01
 8.55652758808818e-01  2.63004453426039e-01
 8.70162898882712e-01  2.49079385989503e-01
 8.84085033071272e-01  2.34839787340618e-01
 8.97361214262371e-01  2.20516559544797e-01
 9.09954680076662e-01  2.05780234838170e-01
 9.21851471402547e-01  1.90912077327051e-01
 9.33012836658427e-01  1.75922284031637e-01
 9.43389278969050e-01  1.60955197095593e-01
 9.52973153850560e-01  1.42487034969471e-01
 9.61743130827061e-01  1.22868327455144e-01
 9.69640690675464e-01  1.02847578316739e-01
 9.76664215898664e-01  8.30751753244551e-02
 9.82815077112014e-01  6.41739019323323e-02
 9.88028440045103e-01  4.69532282145433e-02
 9.92304836603751e-01  3.19814475447309e-02
 9.95693518775914e-01  1.95634474507216e-02
 9.98120489340015e-01  1.03632109867915e-02
 9.99443037908705e-01  5.24064165238218e-03
 1.00000000000000e+00  3.06020314451266e-03
