<reference>Interpolated airfoil created on 23-May-2012 for blade project WindPact15MWv1.3</reference>
<coords>
1.000000	0.000000
0.960740	0.007628
0.921541	0.012363
0.882463	0.014518
0.843567	0.014392
0.804911	0.012974
0.766556	0.009902
0.728561	0.005776
0.690985	0.000762
0.653885	-0.005060
0.617319	-0.011536
0.581343	-0.018485
0.546012	-0.025800
0.511382	-0.033314
0.477504	-0.040770
0.444433	-0.047986
0.412218	-0.054650
0.380909	-0.060386
0.350555	-0.064992
0.321203	-0.068186
0.292897	-0.069202
0.265681	-0.069027
0.239598	-0.067490
0.214687	-0.064356
0.190987	-0.060468
0.168534	-0.056530
0.147363	-0.052632
0.127507	-0.048982
0.108997	-0.045425
0.091860	-0.041862
0.076123	-0.038233
0.061811	-0.034502
0.048946	-0.030671
0.037547	-0.026760
0.027632	-0.022767
0.019216	-0.018739
0.012313	-0.014671
0.006933	-0.010670
0.003083	-0.006905
0.000771	-0.003439
0.000000	0.000000
0.000771	0.004610
0.003083	0.010241
0.006933	0.016435
0.012313	0.023082
0.019216	0.029867
0.027632	0.036817
0.037547	0.043803
0.048946	0.050767
0.061811	0.057670
0.076123	0.064453
0.091860	0.071084
0.108997	0.077519
0.127507	0.083731
0.147363	0.089688
0.168534	0.095369
0.190987	0.100722
0.214687	0.105641
0.239598	0.110065
0.265681	0.113796
0.292897	0.116687
0.321203	0.118786
0.350555	0.119644
0.380909	0.119819
0.412218	0.118649
0.444433	0.116700
0.477504	0.113648
0.511382	0.109836
0.546012	0.105371
0.581343	0.100288
0.617319	0.094631
0.653885	0.088468
0.690985	0.081820
0.728561	0.074697
0.766556	0.067091
0.804911	0.058974
0.843567	0.050256
0.882463	0.040687
0.921541	0.029429
0.960740	0.015115
</coords>
